source_word,target_word,confidence_score
Esther,Ester,0.5399039638296387
princesses,ho'me,0.5399174615974558
machetes,honnona,0.53999737529524
Mnason,Manason,0.540014655487731
convicted,rapi'ir,0.5401502161784134
abuse,awuayotlia,0.5401502161784134
unprepared,rape'ela,0.5401502161784134
appears,kmokla-kmahu,0.5401502161784134
Balak,Balak,0.5401502161784134
garden,nhyi,0.5407701239255
approves,nwaghal,0.5410324610472135
Matthew,Matius,0.5416950902258647
vengeance,niukum,0.5417481789460117
Prince,E,0.5420874194772398
Lay,Lay,0.5423167709600974
Apollos,Apolsu,0.5423373793889515
water-exchange,gerni-wniaunu,0.5423536497543876
striking,nohwalli,0.542513667682549
fringe,tawnu,0.5426406307348846
warns,mormiorni-lewlewanni,0.5433910785265427
frankincense,mur,0.5435617301160974
Touching,Amhopal,0.5441061078235306
separates,wokni,0.5441882740492059
ink,horta,0.544594934558711
craftsmen,limni-rorni,0.5446755405737236
prospered,atiy,0.5447632403954021
detail,awuahaur,0.544819898718585
uncertain,rega,0.5448738385585362
transgressors,deulu-tatra,0.5450994630287422
Israelite,wiee,0.5451567014773261
impression,kwatikil,0.5451567014773261
points,norniori-tamtama,0.5451567014773261
certainty,rwatutu-rwaye,0.5455782705230127
batos,kuhi,0.5456841229748499
Asher,Asyera,0.5457430600426756
unthankful,kalwied,0.5474790953661862
seventh,wo'itnu,0.5481019331137783
Resist,mliernohora,0.5489071376270992
benefactors,limni-rorni,0.5490548135086365
payment,Enala,0.5491712254683321
majority,matrosni,0.549439835867476
Nicopolis,wuarin,0.5495947997500712
opens,nhiari,0.5496975835876138
obtaining,mrie,0.5501408184396357
founded,nawniatat,0.5502541591219237
rage,rahankerna,0.5502541591219237
execute,tiorna,0.5502541591219237
marks,Kniau,0.5502541591219237
Peter,Petrus,0.5509324900119913
adulteress,muanke,0.5512146396710265
diligently,nwahak,0.5513563200385694
reef,metni,0.5516000733975504
mysteries,raplin,0.5518367605948117
disbelieving,kpesiay,0.5521160606526281
honorable,mhi,0.5527922644631762
laws,tuna,0.5528016620115511
Beginning,A,0.5534847938111941
Macedonia,Makedonia,0.5534881147299198
barren,a'na,0.5535473411267515
weight,malui-mahera,0.5535689298940337
saliva,Nkoiri-nwalia,0.5536979264822179
Magdalene,Magdalena,0.5541576865352261
deliverance,nohwalli,0.5544287359101129
Egypt,Mesir,0.554437052403525
whereas,karuri-ka'orat,0.5545618147755564
Judea,Yudea,0.5548358359897229
feeds,Ntera-ndem,0.5549812220234909
divide,ina-am,0.5550134118678647
Furthermore,reh,0.5552821033773089
individually,inona,0.5553487412279052
meaning,nnia'eratni,0.5553637358463448
forms,rhakar,0.5554226075224882
drowned,nkakurwa,0.5554448248711331
constant,rpolpuolu-rwakwak,0.5554448248711331
southwest,tranna-warta,0.5554448248711331
northwest,ra'wiarta,0.5554448248711331
individual,rawniutu-rakniohu,0.5554448248711331
senses,makhala-makaplola,0.5554448248711331
Obey,Mliernohora,0.5554448248711331
history,Tui,0.5554448248711331
reveling,it,0.5570234162457481
anguish,mehra-mau,0.5570301005668489
drop,natrernu,0.557169375500632
behold-we,ami,0.5572863933559319
Asia,Asia,0.5573326500462065
induced,ra'hira,0.557584621345251
spreading,re'era,0.5578344752187024
Efrata,Betlaham,0.558379745822308
Jericho,Yeriko,0.5585026028801697
seize,rtorna,0.5585137730439286
encouraged,totpena,0.5592587683324415
Oktovina,Oktovina,0.5606906228489151
Teach,mpuatutga,0.5607130509223875
overflowed,Nweyata-nwaniawua,0.5607298725662386
Happy,enla,0.5607321154902147
Run,mihniari,0.5607321154902147
humbling,mimsiewa-mkiai,0.5607321154902147
nearly,trema,0.5607321154902147
Head,mutu-rahu,0.5607321154902147
Job,Ayupa,0.5607321154902147
buckled,ka'ara,0.5630808812334871
abusive,Mikhail,0.5632301174399379
Jew,Yahudi,0.563465596840794
Hammedatha,Haman,0.5640242680231123
favoritism,namneneha,0.5640953395582959
banana,ud,0.5645648621751325
lawgiver,Ntorna,0.5651884859599628
Foolish,Hoi,0.5652387899737087
town,Nhi'noka,0.5654683235145939
mountainside,rehgorgorga,0.565527135278398
searched,rwahaka,0.5655870843319812
bent,liarni,0.5656855050470089
Zeus,ktuini,0.5657873376025725
laugh,i-hepru,0.5658535385937544
Fight,Emolmolan,0.5659916237028695
Leaving,Namtatan,0.5660691698671078
upholding,ktolliohora,0.56609237917886
heavier,tungkuru,0.5661104944248361
bruised,nhelelma,0.5661184200272371
smoking,mnapal,0.5661184200272371
grumbled,rpolliohor,0.5661184200272371
print,rroh,0.5661184200272371
nails,ghai,0.5661184200272371
spectacle,retli,0.5661184200272371
interfered,kaga,0.5661184200272371
brother-especially,mpia'ama-mpiahyal,0.5661184200272371
atonement,Entuwu-nhai,0.5661184200272371
dreaming,mi'ini,0.5661184200272371
parched,radarni,0.5661184200272371
replace,pola-rain,0.5661184200272371
Jerusalem,Yerusalem,0.5664984129604471
brotherhood,wialmi,0.5669387532773766
strictest,aghu'ru-ghelam,0.5672756149348309
arrayed,naniairia,0.5672778840418289
'll,mhuopantek,0.5675144882480228
Women,doma,0.5676609258756324
Turning,Nkillia,0.5677205334021898
Hey,ankoda,0.5678306818697256
Egyptian,Mesir,0.5684363121201713
westerners,upa-wlada,0.5688485778747363
Talitha,Talita,0.5689401698687319
loosened,momuoga,0.568951548785918
Mordecai,Mordekhai,0.5689885318385253
lukewarm,miy,0.5690653504754648
corrosion,rakarte,0.569556096288633
chests,rwowa,0.5696153332029131
sorry,doin,0.5696352700884687
crowns,wutu-lai,0.5696905273896031
Agree,yanhi'pa,0.5709977555896294
roof,Tuna,0.571148518896986
domain,kpera-kdait,0.5713867374944918
overshadowed,woka,0.5715004547697466
Nobody,id,0.5715107418705162
linger,Nhi'targ,0.5715787556955412
cutting,nlakwehi,0.5716061921342838
catching,muhak,0.5716061921342838
forcing,rwaleran,0.5716061921342838
suppress,rahew,0.5716061921342838
lusted,rehela,0.5716061921342838
display,ukwar,0.5716061921342838
accepting,Irlernan,0.5716061921342838
dignitaries,khitita-kreprepra,0.5716061921342838
nonsense,lirni,0.5718331648436629
merchant,ka'olu-kala,0.5721986830066136
scorch,amutni-aki'ira,0.5731246767412043
wove,a'altawi,0.5735954053084448
groan,it,0.5736952195925593
rust,ra'ana,0.5741090029968777
harped,twahniar,0.5743197396687915
Cyrene,Kirene,0.5744639120163211
Rather,Mere,0.574825938307199
Tamta,Tamta,0.5748299621028504
Barnabas,Barnabas,0.5749472393769945
continually,Uplerlawna,0.5757498504670023
shell,wa,0.5760314609920425
cow,ruini,0.5762918860640434
Justus,Yustus,0.5767254205509001
expense,kmakokan,0.5767640624485662
drown,kte'la,0.5767727139743891
silversmith,nwewla,0.5768961565430634
breasts,ra'unut,0.5770403986117065
Roman,Roma,0.5770444379086344
turtledoves,loktieru,0.5771979521456063
Theudas,aghoratrer,0.5771985293438471
Laying,Nlapar,0.5771985293438471
contentious,Rholi-rlet,0.5771985293438471
tearing,awueyata,0.5771985293438471
beasts,ya'ante'eni,0.5771985293438471
performing,nawiru-nawewla,0.5771985293438471
wail,dudu-niei,0.5771985293438471
peel,mukdielia,0.5771985293438471
Mina,Mina,0.5773613222818476
corn,gotgotni,0.5780123752915199
merry,nahepru,0.5782586610185294
months,wolla,0.5785455484565977
Iscariot,Iskariot,0.5788545742820256
believers,makpesiay,0.5794586345656791
Judah,Yehuda,0.5796858268772126
marrying,patkeʼa,0.5805711027427193
visitation,nhiolmi-lietmi,0.5808544905818664
Thessalonians,Tesalonika,0.5810682843700449
Yehudi,Yehudi,0.5810711897187302
fringes,reranni,0.5814873856709392
purification,ramou-rawitna,0.5817619125002109
poor-which,nhala,0.5819812780890388
owners,matromni,0.5825332579377767
Assuredly,Mpuesiayo,0.5826054965404618
giver,a-napalu,0.5827395112157628
Test,Rwaldioin,0.5828822998869088
Tamar,nayori-nadar,0.5828980379214682
marveling,wawnia,0.5828980379214682
tip,liltutnu,0.5828980379214682
Conduct,Mpiadakna,0.5828980379214682
wilderness,wo'orletna-kawurloini,0.5839265935677155
Olives,Saitun,0.5839995889540281
knocking,nhiari,0.5841619634087608
Pilate,Pilatus,0.5844336618867463
tails,li'irnu,0.5850856688460806
Thomas,Tomsa,0.5853607237432757
gleaned,wetra,0.5854865898289999
Ephesians,Epsus,0.5855955004630832
Babylon,Babel,0.5858918867657282
verse,re'eni,0.5862892561579574
Rise,mumata,0.5868729042846254
Gaius,Gayus,0.5870214019135673
charges,halli,0.5876451497938998
Regard,Mhioratreria,0.5880384159319676
forefather,Mpiaror,0.5881378028222157
suspicions,npesiay,0.588174268496415
insistent,khi'inde,0.5882148539211222
rowing,rwain,0.5887079845615883
mission,A'uhorga,0.5887079845615883
claimed,nahora-natawlia,0.5887079845615883
persuasive,nia'ail,0.5887079845615883
emboldened,nhioi-tnian,0.5887079845615883
sower,Enatnieman,0.5887079845615883
melt,rmadger,0.5887079845615883
reminding,hare,0.5890024121546334
accusers,kaklaka,0.5894855922093485
baby,papay,0.590421258145549
Damascus,Damsik,0.5906728311827715
board,kapli,0.5908205178506314
fervently,mtiulla-msiayn,0.592271579580519
acknowledge,mnia'erit,0.5922887557053794
pearl,mutiara,0.5932988761232807
hereafter,mumkek,0.5941841445511915
cords,tali,0.5941918689952794
Memucan,Memukan,0.594361832173388
explaining,nwe'er,0.5944254322919763
tutor,natiak,0.5945645441185815
lamentation,ko,0.5946025974670993
apostle-I,kiota-gal,0.5946275713006398
whitewashed,mputra-mpualka,0.5946299498156821
Ah,Nasartu,0.5946317337082073
families,tliwtliwu,0.5946317337082073
condemning,nana-ryap,0.5946317337082073
magical,du'ula-we'erni,0.5946317337082073
goads,mumuki-muma'ala,0.5946317337082073
Hosea,Hosea,0.5946317337082073
Quartus,Kwartus,0.5946317337082073
plows,kamoga,0.5946317337082073
enabled,na'uhu-na'apun,0.5946317337082073
pitched,Ntulla-nkar,0.5946317337082073
inns,lep,0.5948036071137598
Would,mmiehlima,0.595247496154693
friction,yahuri-yawo'or,0.5956929078450214
Moses,Musa,0.595818016491617
calm,nalina-nalera,0.5967965565291895
afar,oliet,0.5969726374840295
Epaphras,Epafras,0.5970144270312705
Athens,Atena,0.5971123454263926
Ananias,Ananias,0.5971726568189547
piglets,wawi,0.597317787407214
evangelist,riy,0.5975430186664913
Gallio,Galio,0.5983041753026629
Purim,Purim,0.5985549172788903
caves,kla,0.5988404960795616
John,Yohansi,0.5988674445082203
officiated,rrana,0.5990639052478189
admonished,a-niat,0.600066977997693
disputed,kawala,0.6006108850324408
Canaanite,Kana'an,0.6006529292659241
divination,nakwiet,0.6006559325380786
intended,mtiel,0.600672751139649
Demons,Yatni-rha'ani,0.600672751139649
match,namemieheiya,0.600672751139649
Susanna,Rlernohor,0.600672751139649
Salim,enharan,0.600672751139649
indicated,rororni,0.600672751139649
riverside,amna'erit,0.600672751139649
clamor,kniokna-riarni,0.600672751139649
salvation-in,mori-lewan,0.600672751139649
oppositions,nhiortaplinu,0.600672751139649
soberly,tmor,0.600672751139649
balance,nawerta-nataili,0.600672751139649
New,Warwuaru,0.600672751139649
Tarshish,Tarsis,0.6009214811421787
lawyers,agama,0.6013110044538816
messenger,Aghopna,0.6016388082697349
Euphrates,Efrat,0.6019583633112813
winds,anni,0.6022293055321989
rain,otna,0.6026799415696039
sprinkling,rarni,0.6030573373255737
eagle,ih,0.6032660312662581
courts,watghudi,0.6052080474390185
retain,ir,0.6057493453575465
wasting,para,0.6066064807838157
doubtless,itpo'on,0.6066422716220014
seriousness,wniatutmu,0.606724780581424
saved-,mormiori-lewlewna,0.6067253873065079
ropes,lima-rora,0.6067630054466713
Godtlifa,Godtlifa,0.6067836357395694
renounce,nhoratreria,0.606787276452306
neglected,rhakar,0.6068085143786434
thorn,Mehra-mau,0.6068291462188715
graves,hoi-kietra,0.6068309667090409
elsewhere,tokur,0.6068333940377624
restores,nihya,0.6068333940377624
bands,nadud,0.6068333940377624
gesturing,Ina-ama,0.6068333940377624
Kneeling,mpaltiora-mpaltiemna,0.6068333940377624
warmed,ya'anmu-yemanmu,0.6068333940377624
pointed,Rwaror,0.6068333940377624
cowardly,kho'ola,0.6068333940377624
investigated,rwata'wa,0.6068333940377624
Malay,Majus,0.6068333940377624
Vashti,Wasti,0.6087041047714908
Tertullus,Tertulus,0.6087321058043291
wished,rwei-rnara,0.6089866090120202
Grandma,Upa,0.6100337472404865
grandmother,upni,0.6107198106678013
overthrowing,kmor,0.6122632144261057
awe,ta'unni-tamta'at,0.6122938283521687
betrayers,mpienna,0.6124830563793542
salve,miwel,0.6125142938117772
needle,Enodi,0.6126772442853834
Ought,Nah,0.6130136964401619
vote,rhudia,0.6130173745333749
push,rokru,0.6130198266077771
Dare,Ina-nara,0.613027182889834
perplexity,Maiya,0.6130731616527328
tracing,rena,0.613091554123468
Gog,Hegan,0.6131123995906792
grinds,nut,0.6131179176271067
confirming,wutu-Nkar,0.6131179176271067
climbed,nha'atla,0.6131179176271067
purifying,Kuhi,0.6131179176271067
whip,Ntal,0.6131179176271067
torches,rawtutu'tu,0.6131179176271067
Tend,Muodia,0.6131179176271067
pipe,ralira,0.6131179176271067
influence,nawerna-naplahwa,0.6131179176271067
Magog,ntargho'ola,0.6131179176271067
boundary,taru-ryaptarg,0.6131179176271067
behave,yehwani,0.6133601470417293
judging,miodi,0.6134717887475779
Running,kapal,0.6135539994752659
decorated,himima-rere,0.6139486415607619
retained,ir,0.6157088951221577
Lystra,Listra,0.6175884388039335
mirror,totmemi,0.6177613877785252
vanity,noh,0.6178954565456083
offenders,rarehia,0.6180536580314101
rowed,kapli,0.6181049586139715
sorcery,lira-yatu,0.6181426641664546
conspiracy,rehenu,0.6183157683458753
charging,mukot,0.6183244248272274
mother-in-law,yananni,0.6184845915939586
surprised,upa-a'na,0.6186095381006329
vanishing,nmol,0.6187765852262672
glorying,amran,0.6188180446463525
myths,di'na-lohora,0.6191652989651282
whispered,Awuahaur,0.6195307142784349
swollen,npetna,0.6195307142784349
unrepentant,miolli,0.6195307142784349
thankful,mi'uli-miwed,0.6195307142784349
hailstones,Otan,0.6195307142784349
Cilicia,Kilikia,0.6195734633725469
Sosthenes,Sostenes,0.6202398629712811
Hallelujah,Haleluya,0.6210187526503528
interpretation,nnia'eratni,0.6212411171646747
transgressor,miy,0.6213827762879146
masquerades,nawiru-nawalia,0.6223634699998696
unbeliever,kpesiay,0.6231350562381675
mothers,pat,0.6233494515713965
Belial,a'utian,0.6244418926141122
Paul,Paulus,0.6244937234421487
Haman,Haman,0.6245973980049908
Whenever,rodgiota,0.6246192592964913
Timor,rpallia,0.6247179569363684
come-and,wialia,0.6250491452106849
impediment,wniutnu,0.6254405484720257
gullible,podku-padku,0.6259630094270925
Damascenes,ktorna-krautu,0.6259836665472442
proclamation,tita,0.6260312431137884
calculate,nwarekna,0.6260368774203309
start,mpiewlo'ona,0.626040633652864
Abilene,Abilene,0.6260637975848392
Rabboni,Rabuni,0.6260738146857372
concealed,rkukum,0.6260738146857372
resources,rwoili-rwahla,0.6260738146857372
cool,na'mu,0.6260738146857372
itinerant,kalala,0.6260738146857372
invoke,Ratlin,0.6260738146857372
prosperity,linni-lerni,0.6260738146857372
brighter,Wriai,0.6260738146857372
affectionately,sniayn,0.6260738146857372
restrains,nhewar,0.6260738146857372
creep,kmamah'ani,0.6260738146857372
friendship,mpiapan,0.6260738146857372
mire,loka-da'la,0.6260738146857372
Rarhurmetma-Rarlelkialwa,Rahrurmetma-Rarlelkialwa,0.6269841611450173
singleness,mi'unni-mimta'ata,0.6287132553947308
dips,mto,0.6287201712785774
Magdala,Magadan,0.6290509650798127
treasures,a-tniaru,0.629970050257749
Nicodemus,Nikodemus,0.6303689475372316
fluid,kotnu-turnu,0.6306091638645479
persecutor,umuki-uma'ala,0.6317857155515033
Andrew,Andarias,0.6319386261961085
unlike,Yan,0.6321332932701674
knowledge-,kirkira-ralma-riora,0.6321712224056263
foreknown,Ntutmuata-nkewra,0.6324348927768211
snatch,harella,0.6324526012017356
Twelve,Kriou,0.6325069944643157
legions,rtulan,0.6325746763336388
enraged,ghapartikil,0.6326866519609006
escorted,klidan,0.6327208179625802
ordeal,kwerwerta,0.6327303088460311
province,propinsi,0.632738534393512
transgression,kpera-kdaitia,0.6327397998718463
precede,nwadieh,0.632746127301482
Archelaus,Arkelaus,0.6327530875471636
reigning,kwau,0.6327530875471636
distracted,nmakokan,0.6327530875471636
divides,Age'era-ghakre'era,0.6327530875471636
Search,mpuahaka,0.6327530875471636
Niger,Niger,0.6327530875471636
foster,Menahem,0.6327530875471636
cheerfully,niahelta,0.6327530875471636
philosophy,Lira-tunu,0.6327530875471636
blasphemer,upolu-uliella,0.6327530875471636
prejudice,muheri-muhelta,0.6327530875471636
Paradise,Firdaus,0.6329347137454024
Philadelphia,Filadelfia,0.6335755678932177
preserves,nlernan,0.6336281568477643
Matthias,Matias,0.6336319586281107
damage,saitun,0.6337542613979635
drunkard,ma'wanu,0.6355363442373189
locked,rkahro'pa,0.6355363442373189
Conscience,Meman,0.6364069893131568
cured,pa,0.6364808168058289
Festus,Festus,0.6365438315258699
proverb,orgahamu,0.6367532889002906
dragging,terampwonem,0.6367978631905956
loudly,napolu-natniani,0.6369500760686125
foreknew,Nwalir,0.6371348183770125
Unless,La'pa,0.6373801625078023
enlightened,Kalwiedni,0.6376409043123322
dawn,yawyawar,0.6386459800259806
Ephesus,Epsus,0.6388925449582412
related,maklernohor,0.6389404636960432
inflicts,Nukm,0.6391564620744421
restraining,karuri-kalai,0.6393444017000632
amazing,nia'erit,0.6393910755449619
indicating,nhoi-ntania,0.6394486233313725
bigger,awuatierun,0.639538791944
astonishment,rdiwra-rda'ala,0.639541989645954
Zebulun,Sebulon,0.6395477455497623
wrappings,ratnioman,0.639557338837895
Immanuel,Imanuel,0.6395714092541235
cushion,li'ir,0.6395714092541235
bronze,kekna-rana,0.6395714092541235
stirs,Wniatutnu-wniaye'eni,0.6395714092541235
intestines,nahniarti,0.6395714092541235
trembled,ahla,0.6395714092541235
Christians,Kristen,0.6395714092541235
ensnare,aliarna,0.6395714092541235
sacred,kpolu-kwak,0.6395714092541235
simplicity,ploi-ple'er,0.6395714092541235
obsolete,ngakum,0.6395714092541235
Mara,Mara,0.6395714092541235
wailed,nloh,0.6395714092541235
undergoing,kropanni-krieutnu,0.6396161808197578
forfeit,untu,0.639928389688766
stroke,titikni,0.6399386286249124
expert,nat,0.6408947705798114
murmur,kukunu-mamatmi,0.6412268400695443
west,warta,0.6413313685633165
banyan,nu'nu,0.6416123332295174
Judas,Yudas,0.6429675645188397
Romans,Roma,0.6429997137007886
Mary,Maria,0.6432917018471027
aground,kapli,0.6435535748572971
necks,ralewn,0.6440692677782002
wormwood,woliamanni,0.6441536463789569
liquid,rpuʼpu,0.6442154880973642
Caesarea,Kaisarea,0.6445853739346117
dragnet,takot,0.6452831927611146
floated,npali,0.6453199749513845
seduces,li'mu-ro'ru,0.6455155365298777
glory-,kalwiedwed,0.6456575655705359
riots,kokokna-rariarni,0.6457053459982421
restrained,natahan,0.6462356877628117
transgresses,ktorreria,0.6462764018936223
faint-hearted,Mhima-mrie,0.64637787525417
terrors,karieiniande,0.646405670100391
deposit,mkien,0.6464257089867652
possessing,gah,0.6464489807311775
pursuits,wniadakanni,0.6464935872497551
convinced,kalernia,0.6465142753755555
roused,nhed,0.6465200940302177
pasture,tertera-laliahu,0.6465330245614033
select,mpialiri-mpialioha,0.6465330245614033
Midian,klaunu,0.6465330245614033
passage,npaik,0.6465330245614033
shearer,ktori,0.6465330245614033
Drusilla,Drusila,0.6465330245614033
cables,rewan,0.6465330245614033
Syrtis,rnen,0.6465330245614033
sounding,sraki,0.6465330245614033
clanging,kayetin,0.6465330245614033
fails,Nhiolia,0.6465330245614033
encourage,kamta'at,0.6465330245614033
chained,natniutwu,0.6465330245614033
Artemas,Artemas,0.6465330245614033
immutability,Nhernu-nwau,0.6465330245614033
interposed,Ena'itr,0.6465330245614033
oneself,tatiak,0.6465330245614033
cleanses,kwuri-kohm,0.6465330245614033
lusts-and,irlernohora,0.6465330245614033
things-showing,Ratulu-rapetna,0.6465330245614033
Abaddon,Abadon,0.6465330245614033
trumpeters,hohoni-hadewa,0.6465330245614033
Carshena,npolpuol,0.6465330245614033
uncivilized,makmori-kdarlia,0.6466144928548927
pluck,rkura,0.6469430564653541
sort,kta'aga,0.6475093793698995
redeemed,Ntuwu-nhai,0.6475598870712651
river,gerlawna,0.6478850437420708
corners,uhunu,0.6488543562630382
Bithynia,Bitinia,0.6488673334799352
athletics,miaha,0.6489043199720486
inquired,natiana,0.6493249462395826
greatness,mak,0.6495996687915654
humiliated,a-rod,0.649654887110158
choosing,nod,0.6507589381825644
Perez,Peres,0.6508604644957674
blemish,Duma,0.6511664408128824
consciousness,nhioini-tnianni,0.6512328631773283
warehouse,rwatiernia,0.6513794070571115
fathoms,kdielamni,0.6517116952810054
insincerely,emkare,0.6520800164297655
jealously,naplola,0.6522019667948417
praised,genni-tienni,0.6523833041463346
iron,mnotna,0.6525398949294721
deceitful,rpesiay,0.6526756373443391
rivalries,ntota-nwud,0.6529204366053359
threatened,Maktorna,0.6533809078101703
paralytic-,kaliu'ut,0.6534861106049255
gossips,rwotra-rtal,0.6535985198828703
subverting,rperkuna,0.6536102847621118
dirt,u-hamda'ara,0.6536187817510439
awhile,tren,0.6536436197366693
leisure,a-kmai,0.6536436197366693
persistence,mpiakwak,0.6536436197366693
ravens,kakaka,0.6536436197366693
dismissed,rhopn,0.6536436197366693
masquerading,Irkar,0.6536436197366693
Examine,Mtia,0.6536436197366693
-unless,mimtiot,0.6536436197366693
jealousies,nwuwu,0.6536436197366693
futility,podpodku-padpadku,0.6536436197366693
supplies,miy,0.6540378856986114
Philippi,Pilipi,0.6557642038530311
Island,nnehna,0.6563336542877111
seminal,tian,0.656338904977948
subdued,dom,0.6567170650868713
writing,horta,0.6572170169809705
Galatia,Galatia,0.6572314759143917
Pontius,Pontius,0.6587540705122007
rebelliously,miatga,0.6591830590327171
Phoenix,Feniks,0.6593498534452559
Hebrews,Ibrani,0.6594441472161425
gently,nakleh,0.6595529644776104
Nereus,Nireus,0.6597224913727541
hindrance,yawuhi-yawe'eta,0.659843891479634
hyssop,hisop,0.6599349562199808
lover,katahan,0.6600933596171208
Casting,rtetietia,0.6601765366204738
conquering,wunu-ara,0.660194361627599
Sermata,Mietma,0.6604380182989308
all-,Matromni,0.6605780460012222
forerunner,Enla,0.6607967335252372
wavering,kdenreri,0.6608601730567043
fidelity,irtutga,0.6608614947783722
aimlessly,kharan,0.6608766947675513
shoulders,nakwar,0.6608885906551197
weaving,natentieninreri,0.6609064348879635
Bethesda,Betesda,0.6609064348879635
slowly,neknanamde,0.6609064348879635
Salmone,amayehew,0.6609064348879635
pronounces,kahepru,0.6609064348879635
Epaenetus,Epenetus,0.6609064348879635
propriety,mioratnu,0.6609064348879635
sufferings-those,i'nu-wakwak,0.6609064348879635
Nebuchadnezzar,Yekhonya,0.6609064348879635
Asyncritus,nohor,0.6629869316007274
Cyprus,Siprus,0.6637212645122853
Naomi,Na'omi,0.6641495028199035
cumi,kum,0.6643268544125404
bamboo,petu,0.664348777560466
maligned,loini-talanni,0.6644477729032924
Following,Hararar,0.6651537912675105
late,nheria,0.6656082464857367
seized,rtorna,0.6665140895346099
darnel,wewnihi,0.6668567658368959
Julius,Yolius,0.6670421777888658
closed,yan,0.6677122244425011
Ptolemais,mutwual,0.667961327557061
uninformed,yakropna-yakrieutu,0.6681062908930939
accordance,rpolu-rwak,0.668119653152534
deserve,nhiakarni,0.668237252559933
concern,takeni,0.6682379207975198
wears,kamrehi-kamda'ar,0.6682960600256489
tone,a'uplin,0.6683107627006982
Cleanse,mimoga,0.6683114310117951
playing,kahe,0.6683114310117951
Phlegon,Asinkritusa,0.6683161092081858
pushed,notil,0.66832613402501
tired,nmah,0.6683268023514781
Cos,Kos,0.6683268023514781
sedition,iwarni-wo'orni,0.6683268023514781
insignificant,nakota-nanana,0.6683268023514781
surmised,ra'eram,0.6683268023514781
despaired,amatniekame,0.6683268023514781
delivers,kamori-kalewn,0.6683268023514781
contradiction,miwlar,0.6683268023514781
removing,rakoki-rayap,0.6683268023514781
reaching,Naniayarni,0.6683268023514781
nourish,rtera-rlahu,0.6683268023514781
Bright,kreprepar,0.6683268023514781
ephah,jelai,0.6683268023514781
records,tui-wedi,0.6683268023514781
settle,otanni-arni,0.6692557532870154
wounding,karieiniande,0.67011562959669
lender,worga,0.6703904333357417
Troas,Troas,0.6708625543679141
Vengeance,ed,0.6721209295240494
venture,Paulus,0.6721283228949376
corpse,ra'ala,0.6726083938824323
coals,kwiari,0.6728996963794227
assured,nlernohora,0.6739030642504605
Joseph,Yusup,0.6740277478502242
journey-no,yala'ami,0.6748013012250611
Rahab,Rahab,0.6753825553394042
extortionists,mak,0.6755534487430089
bone,rurni-kliakallu,0.6758331857723582
Establish,mtiutrieri,0.6758683300117606
shudder,rdiwra-rda'ala,0.6758967170777453
untied,rewar,0.6759102351472671
bramble,ruwnu-penta,0.6759102351472671
Cleopas,Ekliopsa,0.6759102351472671
think-that,Emkamenila,0.6759102351472671
prunes,Enamou,0.6759102351472671
Pavement,ra'atria,0.6759102351472671
Gabbatha,Gabata,0.6759102351472671
Secundus,Sekundus,0.6759102351472671
Olympas,Olimpas,0.6759102351472671
alienate,pamulli-payalli,0.6759102351472671
savior,kwalia,0.6759102351472671
precepts,rhorwua,0.6759102351472671
avoid,ra'unni-ramta'at,0.6759102351472671
unfit,Rta'en,0.6759102351472671
adding,rnawalia,0.6759102351472671
proceeding,nlipa-nka'ma,0.6759102351472671
stream,nwau,0.6760143333388349
Feed,du'mu,0.6768375436043508
blowing,nteni,0.6782882051642694
bits,itkeni,0.6792690401033078
Nineveh,Niniwe,0.679409663348613
tiny,hurpu,0.679559829476959
exacting,rkari,0.6797229434089224
keys,konsi,0.6802451711392403
Moabitess,Moab,0.6817174521615451
Jewish,Yahudi,0.6817992631643665
Leti,Leti,0.6824547871851102
requesting,Nat,0.6825011956885101
Levite,kreini,0.6826520451210055
Thinking,nwarora,0.6828903322634405
rendering,idma,0.6832011180630281
preceding,hala,0.6833391386284846
parchments,ulti,0.6835708298659255
educated,Natu,0.6835721970089524
oppressions,oha-ahu,0.6836145797990199
sirs,apuaran,0.6836166306458356
Syrian,Siria,0.683617314262808
hardens,Mesir,0.6836590161908739
epileptic,enapiphyaya'ala,0.683661750832408
Elisha,nhieni,0.683661750832408
Naaman,Na'aman,0.683661750832408
Azotus,Asdod,0.683661750832408
Areopagite,Dionisius,0.683661750832408
Damaris,Damaris,0.683661750832408
Syntyche,mihuri-miwo'ora,0.683661750832408
reminded,Aghoratnana,0.683661750832408
Pudens,Klaudia,0.683661750832408
tempts,Ntota-nwudia,0.683661750832408
Although,rawlar,0.6855457792046811
flour,ota,0.6855498924916962
lowest,kokio'oni,0.686276274379169
understands,nana,0.6863812826820793
words/promise,lir,0.6879383862006446
Hagar,Hagar,0.6879714080357
altars,amuemueh,0.6906997947842263
establishing,aruria,0.6907170624949414
increases,mtiulan,0.6911488955927867
badly,nhal,0.6911758509253404
basin,wra,0.6914793437356944
hills,kuke,0.6915339727616676
terribly,rna'aili-rna'ailia,0.6915865313407983
draws,Nottiar,0.6915865313407983
explains,re'er,0.6915865313407983
Salamis,Salamis,0.6915865313407983
secured,kokio'oni,0.6915865313407983
entreated,rpolg,0.6915865313407983
Persis,Persis,0.6915865313407983
bestow,kira,0.6915865313407983
drift,tsoitio'or,0.6915865313407983
Nohinni,Nohinni,0.6915865313407983
illegitimate,raralamni,0.6917919630457046
serpent,niy,0.6918203270976485
Lydia,Lidia,0.692390621976399
bounty,niemun,0.6923968535200387
