verse,text
JAS 1:15,"Ketika keinginan dibuahi, dia akan melahirkan dosa dan ketika dosa menjadi matang, dia akan melahirkan maut."
JAS 1:16,"Saudara-saudara yang kukasihi, jangan sesat."
JAS 1:17,"Setiap pemberian yang baik dan setiap pemberian yang sempurna datang dari atas, diturunkan dari Bapa segala terang, pada-Nya tidak ada perubahan atau pertukaran bayangan."
JAS 1:18,"Atas kehendak-Nya sendiri, Dia menjadikan kita dengan firman kebenaran supaya kita menjadi buah sulung dari semua ciptaan-Nya."
JAS 1:19,"Saudara-saudara yang kukasihi, perhatikanlah ini: hendaklah tiap-tiap orang cepat untuk mendengar, tetapi lambat untuk berbicara, dan lambat untuk marah."
JAS 1:20,"Sebab, amarah manusia tidak mengerjakan kebenaran Allah."
JAS 1:21,"Karena itu, buanglah segala ketidaksucian dan banyaknya kejahatan, dan terimalah dengan kelemahlembutan firman Allah yang telah tertanam di dalammu, yang sanggup menyelamatkan jiwamu."
JAS 1:22,"Jadilah pelaku firman dan bukan hanya pendengar; jika tidak, kamu menipu diri sendiri."
JAS 1:23,"Sebab, jika orang mendengar firman, tetapi tidak melakukannya, dia seperti orang yang sedang mengamati wajah aslinya di cermin."
JAS 1:24,"Setelah mengamati dirinya dan pergi, dia segera lupa seperti apa wajahnya tadi."
JAS 1:25,"Namun, orang yang meneliti hukum yang sempurna, yaitu hukum yang memerdekakan, dan bertekun di dalamnya, dia tidak menjadi pendengar yang lupa, tetapi menjadi pelaku firman. Dia akan diberkati atas apa yang dilakukannya."
JAS 1:26,"Jika seseorang mengira bahwa dia adalah orang yang taat beribadah, tetapi dia tidak dapat mengendalikan lidahnya, dia menipu hatinya sendiri. Ketaatannya itu sia-sia."
JAS 1:27,"Ibadah yang murni dan tidak tercela di hadapan Allah dan Bapa kita adalah mengunjungi anak-anak yatim piatu dan janda-janda dalam penderitaan mereka, dan menjaga dirinya sendiri supaya tidak dicemari oleh dunia."
JAS 2:1,"Saudara-saudaraku, jangan menunjukkan imanmu dalam Tuhan kita yang mulia, Yesus Kristus, dengan membeda-bedakan orang."
JAS 2:2,"Jika ada orang yang datang ke sinagogemu dengan memakai cincin emas dan pakaian yang mahal, dan pada saat yang sama, datang juga orang miskin yang berpakaian kotor,"
JAS 2:3,"dan kamu memberikan perhatian khusus kepada orang yang berpakaian mahal itu dan berkata kepadanya, “Silakan duduk di tempat yang baik ini,” tetapi kepada orang miskin itu, kamu berkata, “Berdirilah di sana!” atau “Duduklah di dekat kakiku!”"
JAS 2:4,Bukankah kamu sudah membeda-bedakan di antara kamu dan menjadi hakim dengan pikiran-pikiran yang jahat?
JAS 2:5,"Saudara-saudara yang kukasihi, dengarkanlah! Bukankah Allah telah memilih orang yang miskin di mata dunia untuk menjadi kaya dalam iman dan mewarisi Kerajaan Allah yang telah Dia janjikan kepada mereka yang mengasihi Dia?"
JAS 2:6,"Akan tetapi, kamu telah menghina orang miskin. Bukankah orang kaya yang menindas dan menyeretmu ke pengadilan?"
JAS 2:7,"Bukankah merekalah yang menghujat Nama baik, yang olehnya kamu dipanggil?"
JAS 2:8,"Jika kamu menjalankan hukum utama sesuai dengan Kitab Suci, yaitu “Kasihilah sesamamu manusia seperti dirimu sendiri,” kamu telah melakukan yang benar."
JAS 2:9,"Namun, jika kamu membeda-bedakan orang, kamu melakukan dosa dan dinyatakan sebagai pelanggar hukum oleh hukum."
JAS 2:10,"Siapa pun yang menaati semua hukum, tetapi gagal menaati satu bagiannya saja, dia bersalah terhadap seluruh hukum itu."
JAS 2:11,"Sebab, Dia yang berkata, “Jangan berzina,” juga berkata, “Jangan membunuh.” Jadi, jika kamu tidak melakukan perzinaan, tetapi kamu membunuh, kamu telah menjadi pelanggar hukum itu."
JAS 2:12,Berbicara dan bertindaklah sebagai orang-orang yang akan dihakimi dengan hukum yang membebaskan.
JAS 2:13,"Sebab, penghakiman tidak akan berbelaskasihan kepada orang yang tidak menunjukkan belas kasihan; belas kasihan akan menang atas penghakiman."
JAS 2:14,"Saudara-saudaraku, apa gunanya seseorang mengatakan bahwa dia memiliki iman, tetapi dia tidak memiliki perbuatan? Dapatkah iman itu menyelamatkannya?"
JAS 2:15,"Jika seorang saudara atau saudari tidak memiliki pakaian dan membutuhkan makanan sehari-hari,"
JAS 2:16,"dan seorang di antaramu berkata kepadanya, “Pergilah dalam damai, semoga tubuhmu dihangatkan dan dikenyangkan,” tetapi kamu tidak memberikan kepadanya apa yang diperlukan tubuhnya, apa gunanya itu?"
JAS 2:17,"Demikian juga iman, jika iman tidak disertai perbuatan-perbuatan, pada dasarnya iman itu mati."
JAS 2:18,"Namun, mungkin ada orang yang berkata, “Kamu punya iman, dan aku punya perbuatan.” Aku akan menjawab, “Tunjukkan imanmu tanpa perbuatan, dan aku akan menunjukkan imanku dengan perbuatan.”"
JAS 2:19,Kamu percaya bahwa Allah itu satu. Itu benar. Roh-roh jahat pun percaya dan mereka gemetar.
JAS 2:20,Hai orang bodoh! Maukah kamu menyadari bahwa iman tanpa perbuatan adalah sia-sia?
JAS 2:21,"Bukankah Abraham, bapa kita, dibenarkan oleh perbuatan-perbuatan ketika dia mengurbankan Ishak, anaknya, di atas altar?"
JAS 2:22,"Lihatlah bahwa iman bekerja sama dengan perbuatan-perbuatannya, dan oleh perbuatan-perbuatan, iman disempurnakan."
JAS 2:23,"Digenapilah apa yang dikatakan Kitab Suci, “Abraham percaya kepada Allah, dan itu diperhitungkan kepadanya sebagai kebenaran,” dan dia disebut “Sahabat Allah”."
JAS 2:24,"Jadi, kamu lihat bahwa dari perbuatanlah orang dibenarkan, bukan dari iman saja."
JAS 2:25,"Demikian juga, bukankah Rahab, si pelacur itu, dibenarkan karena perbuatan ketika dia menerima mata-mata Israel dan membantu mereka melarikan diri melalui jalan yang lain?"
JAS 2:26,"Jadi, sama seperti tubuh tanpa roh adalah mati, demikian juga iman tanpa perbuatan adalah mati."
JAS 3:1,"Saudara-saudaraku, jangan ada banyak di antara kamu yang menjadi guru karena kamu tahu bahwa kita yang mengajar akan dihakimi dengan ukuran yang lebih berat."
JAS 3:2,"Kita semua bersalah dalam banyak hal. Jika ada orang yang tidak pernah bersalah dalam perkataannya, dia adalah orang yang sempurna, yang juga mampu mengendalikan seluruh tubuh."
JAS 3:3,"Kita memasang kekang pada mulut kuda agar mereka menaati kita, dan kita juga mengendalikan seluruh tubuh kuda."
JAS 3:4,"Lihat juga kapal-kapal, meskipun mereka sangat besar dan digerakkan oleh angin yang kuat, kapal itu dikendalikan oleh kemudi yang sangat kecil, dan akan pergi ke mana pun juru mudi menghendakinya."
JAS 3:5,"Demikian juga, lidah adalah bagian yang kecil dari tubuh, tetapi lidah dapat menyombongkan hal-hal besar. Lihatlah betapa luasnya hutan yang terbakar oleh api yang begitu kecil."
JAS 3:6,"Lidah itu seperti api, sebuah dunia kejahatan, yang ditempatkan di antara bagian-bagian tubuh dan yang dapat menajiskan seluruh tubuh. Ia membakar seluruh arah hidup kita sementara ia sendiri dibakar oleh api neraka."
JAS 3:7,"Sebab, semua jenis binatang liar dan burung, binatang melata dan binatang yang hidup di laut itu jinak dan telah dijinakkan oleh manusia,"
JAS 3:8,"tetapi tidak seorang pun dapat menjinakkan lidah. Lidah adalah yang jahat yang tidak dapat tenang, penuh dengan racun yang mematikan."
JAS 3:9,"Dengan lidah, kita memberkati Tuhan dan Bapa kita, tetapi dengan itu juga, kita mengutuk orang yang diciptakan serupa dengan Allah."
JAS 3:10,"Dari mulut yang sama, keluar pujian dan kutukan. Saudara-saudaraku, seharusnya tidaklah seperti itu."
JAS 3:11,Apakah satu mata air dapat mengeluarkan air manis dan air pahit pada saat yang bersamaan?
JAS 3:12,"Saudara-saudaraku, dapatkah pohon ara menghasilkan buah zaitun; atau pohon anggur menghasilkan buah ara? Demikian juga, mata air asin tidak dapat menghasilkan air yang segar."
JAS 3:13,"Siapakah di antara kamu yang berhikmat dan berpengertian? Biarlah dengan sikapnya yang baik, dia menunjukkan perbuatan-perbuatannya dalam kelembutan dan hikmat."
JAS 3:14,"Namun, jika kamu memiliki iri hati yang penuh kepahitan dan ambisi yang egois dalam hatimu, janganlah bangga dan jangan berdusta melawan kebenaran."
JAS 3:15,"Hikmat seperti itu tidak turun dari atas, tetapi dari dunia, tidak rohani, dan jahat."
JAS 3:16,"Jika ada iri hati dan ambisi yang egois, di situ ada kekacauan dan segala macam perbuatan jahat."
JAS 3:17,"Hikmat yang datang dari atas, pertama-tama adalah murni, kemudian suka damai, lemah lembut, terbuka, penuh belas kasihan dan buah-buah yang baik, tidak membeda-bedakan, dan tidak munafik."
JAS 3:18,Buah kebenaran ditaburkan dalam damai oleh para pendamai.
JAS 4:1,Dari manakah datangnya perkelahian dan pertengkaran yang terjadi di antara kamu? Bukankah itu berasal dari hawa nafsumu yang berperang di dalam anggota-anggota tubuhmu?
JAS 4:2,"Kamu menginginkan sesuatu, tetapi tidak mendapatkannya, maka kamu membunuh. Kamu iri hati dan tidak bisa mendapatkannya, maka kamu berkelahi dan bertengkar. Kamu tidak mendapat karena kamu tidak meminta."
JAS 4:3,"Atau, kamu meminta, tetapi tidak mendapat karena kamu meminta dengan alasan yang salah, yaitu untuk memuaskan hawa nafsumu."
JAS 4:4,"Hai, kamu para pezina, tidak tahukah kamu bahwa persahabatan dengan dunia berarti permusuhan dengan Allah? Karena itu, siapa pun yang ingin bersahabat dengan dunia, dia menjadikan dirinya musuh Allah."
JAS 4:5,"Apakah kamu pikir Kitab Suci tanpa alasan berkata, “Roh yang ditempatkan Allah di dalam diri kita diingini-Nya dengan cemburu”?"
JAS 4:6,"Namun, Allah memberi anugerah yang lebih lagi. Karena itu, Kitab Suci berkata, “Allah menentang orang yang sombong, tetapi memberikan anugerah kepada orang yang rendah hati.”"
JAS 4:7,"Karena itu, serahkanlah dirimu kepada Allah. Lawanlah setan, maka dia akan lari darimu."
JAS 4:8,"Mendekatlah kepada Allah, dan Dia akan mendekat kepadamu. Bersihkanlah tanganmu, hai orang-orang berdosa, dan murnikanlah hatimu, hai orang-orang yang mendua hati."
JAS 4:9,"Prihatin, berduka, dan merataplah; biarlah tawamu berubah menjadi ratapan dan sukacitamu menjadi dukacita."
JAS 4:10,"Rendahkanlah hatimu di hadapan Tuhan, maka Dia akan meninggikanmu."
JAS 4:11,"Saudara-saudara, jangan saling mengatakan hal yang jahat di antaramu. Orang yang mengatakan yang jahat tentang saudaranya, atau menghakimi saudaranya, berkata melawan hukum dan menghakimi hukum. Jika kamu menghakimi hukum, kamu bukanlah pelaku hukum, melainkan hakimnya."
JAS 4:12,"Hanya ada satu Pemberi Hukum dan Hakim, yaitu Dia yang dapat menyelamatkan dan membinasakan. Akan tetapi, siapakah kamu sehingga kamu menghakimi sesamamu?"
JAS 4:13,"Sekarang, dengarkanlah hai kamu yang berkata, “Hari ini atau besok, kami akan pergi ke kota ini dan itu, tinggal di sana selama setahun, berdagang, dan mendapat keuntungan,”"
JAS 4:14,"padahal kamu tidak tahu apa yang akan terjadi besok. Apakah arti hidupmu? Hidupmu itu seperti uap yang muncul sebentar, dan kemudian lenyap."
JAS 4:15,"Jadi, kamu seharusnya berkata, “Jika Tuhan menghendaki, kami akan hidup dan melakukan ini atau itu.”"
JAS 4:16,"Akan tetapi, sekarang, kamu bangga dalam kesombonganmu. Kebanggaan seperti itu adalah jahat."
JAS 4:17,"Jadi, jika seseorang tahu bagaimana berbuat baik, tetapi tidak melakukannya, dia berdosa."
JAS 5:1,"Hai orang-orang kaya, dengarkanlah! Menangis dan merataplah untuk penderitaan yang akan menimpamu."
JAS 5:2,Kekayaanmu telah membusuk dan pakaianmu dimakan ngengat.
JAS 5:3,"Emas dan perakmu telah berkarat, dan karat itu akan menjadi bukti yang memberatkanmu serta akan memakan dagingmu seperti api. Kamu telah menimbun harta pada hari-hari terakhir."
JAS 5:4,"Dengarlah, upah para pekerja yang mengolah ladangmu, yang kamu tahan dengan kecurangan, berteriak melawanmu. Dan, teriakan para pemanennya telah sampai ke telinga Tuhan semesta alam."
JAS 5:5,Kamu telah hidup di bumi dalam kemewahan dan kesenangan diri sendiri; kamu telah menggemukkan hatimu pada hari penyembelihan.
JAS 5:6,"Kamu sudah menghukum dan membunuh orang benar, dan dia tidak melawanmu."
JAS 5:7,"Oleh karena itu, Saudara-saudaraku, bersabarlah sampai kedatangan Tuhan. Lihatlah bagaimana petani menantikan buah terbaik yang dihasilkan tanah, menantikannya dengan sabar hingga datangnya hujan awal dan hujan akhir."
JAS 5:8,"Kamu juga harus bersabar, kuatkan hatimu karena kedatangan Tuhan sudah dekat."
JAS 5:9,"Saudara-saudaraku, janganlah kamu bersungut-sungut satu dengan yang lain supaya kamu tidak dihukum. Lihatlah, Sang Hakim telah berdiri di depan pintu."
JAS 5:10,"Saudara-saudaraku, sebagai teladan penderitaan dan kesabaran, lihatlah para nabi yang berbicara dalam nama Tuhan."
JAS 5:11,"Sesungguhnya, kami menganggap berbahagia mereka yang tabah. Kamu telah mendengar ketabahan Ayub dan melihat maksud Tuhan pada akhirnya, bahwa Tuhan itu penuh belas kasih dan murah hati."
JAS 5:12,"Akan tetapi, Saudara-saudaraku, di atas semuanya itu, janganlah kamu bersumpah, baik demi langit, bumi, atau demi apa pun. Katakan “Ya” jika ya dan “Tidak” jika tidak supaya kamu tidak dijatuhi hukuman."
JAS 5:13,Apakah di antara kamu ada yang sedang menderita? Biarlah dia berdoa. Apakah ada yang sedang bersukacita? Biarlah dia menyanyikan mazmur.
JAS 5:14,"Apakah di antara kamu ada yang sedang sakit? Biarlah dia memanggil tua-tua jemaat dan mereka harus mendoakannya, mengurapinya dengan minyak dalam nama Tuhan."
JAS 5:15,"Doa yang dinaikkan dalam iman akan menyelamatkan orang yang sakit itu dan Tuhan akan membangunkannya. Dan, jika dia telah melakukan dosa-dosa, dia akan diampuni."
JAS 5:16,"Karena itu, hendaklah kamu saling mengaku dosamu dan saling mendoakan supaya kamu sembuh. Doa orang benar yang dinaikkan dengan sungguh-sungguh, sangat besar kuasanya."
JAS 5:17,"Elia adalah manusia biasa seperti kita. Dia berdoa dengan sungguh-sungguh supaya tidak turun hujan, dan hujan tidak turun di negeri itu selama tiga tahun enam bulan."
JAS 5:18,"Kemudian, dia berdoa lagi, maka langit mencurahkan hujan dan bumi menumbuhkan buahnya."
JAS 5:19,"Saudara-saudaraku, seandainya ada di antara kamu yang menyimpang dari kebenaran, lalu ada orang yang menolongnya berbalik,"
JAS 5:20,ketahuilah bahwa orang yang membawa orang berdosa kembali ke jalan yang benar akan menyelamatkan jiwa orang itu dari kematian dan menutupi banyak dosa.
1PE 1:1,"Dari Petrus, seorang rasul Kristus Yesus, kepada orang-orang yang tinggal sebagai orang asing, yang tersebar di seluruh wilayah Pontus, Galatia, Kapadokia, Asia Kecil, dan Bitinia;"
1PE 1:2,yang dipilih sejak semula oleh Allah Bapa melalui pengudusan oleh Roh untuk dapat hidup dalam ketaatan kepada Kristus Yesus dan memperoleh percikan darah-Nya: Kiranya anugerah dan damai sejahtera melimpah atasmu!
1PE 1:3,"Terpujilah Allah dan Bapa dari Tuhan kita, Kristus Yesus, yang sesuai dengan anugerah-Nya yang sangat besar, telah melahirkan kita kembali dalam pengharapan yang hidup melalui kebangkitan Kristus Yesus dari antara orang mati,"
1PE 1:4,"dan untuk mewarisi milik pusaka yang tidak dapat binasa, tidak dapat rusak, dan tidak dapat layu, yang tersimpan di surga untuk kamu,"
1PE 1:5,yaitu kamu yang dilindungi oleh kuasa Allah melalui iman keselamatan yang siap dinyatakan pada akhir zaman.
1PE 1:6,"Dalam hal inilah, kamu sangat bersukacita, sekalipun untuk sementara waktu, jika diperlukan, kamu harus menderita berbagai macam pencobaan"
1PE 1:7,"sehingga imanmu yang lebih berharga daripada emas yang fana, sekalipun telah teruji oleh api, terbukti murni dan menghasilkan pujian, kemuliaan, dan kehormatan pada saat penyataan Kristus Yesus."
1PE 1:8,"Kamu belum pernah melihat Dia, tetapi kamu mengasihi-Nya, dan meskipun sekarang kamu tidak melihat-Nya, tetapi kamu percaya kepada-Nya. Kamu bergembira dengan sukacita yang tidak terkatakan dan yang dipenuhi kemuliaan,"
1PE 1:9,"sebab akhir dari tujuan imanmu sedang tercapai, yaitu keselamatan jiwamu."
1PE 1:10,"Tentang keselamatan ini, para nabi yang menubuatkan anugerah yang akan menjadi milikmu itu telah menyelidiki dan mempelajarinya dengan sangat teliti."
1PE 1:11,Mereka mencari tahu tentang siapa dan kapankah waktu yang dimaksud oleh Roh Kristus yang ada dalam diri mereka ketika Ia menubuatkan penderitaan Kristus dan kemuliaan yang akan datang sesudahnya.
1PE 1:12,"Kepada para nabi itu dinyatakan bahwa mereka bukan melayani diri mereka sendiri, tetapi melayani kamu dalam hal-hal yang kini telah disampaikan kepadamu melalui orang-orang yang mengabarkan Injil kepadamu dengan Roh Kudus yang diutus dari surga, hal-hal itulah yang sangat ingin disaksikan oleh para malaikat."
1PE 1:13,"Karena itu, siapkanlah akal budimu dan waspadalah, letakkanlah pengharapanmu sepenuhnya pada anugerah yang akan diberikan kepadamu saat Kristus Yesus dinyatakan."
1PE 1:14,"Sebagai anak-anak yang taat, janganlah tunduk kepada nafsu jahatmu seperti ketika kamu masih hidup dalam kebodohanmu,"
1PE 1:15,"tetapi kuduslah dalam segala tingkah lakumu, seperti Allah yang memanggilmu adalah kudus."
1PE 1:16,"Sebab, ada tertulis, “Kuduslah kamu karena Aku kudus.”"
1PE 1:17,"Dan, jika kamu memanggil-Nya sebagai Bapa, yaitu Dia yang menghakimi setiap orang sesuai perbuatan mereka tanpa membeda-bedakan, hiduplah dalam rasa takut selama kamu masih tinggal sebagai orang asing,"
1PE 1:18,"dengan mengetahui bahwa kamu sudah ditebus dari cara hidup yang sia-sia, yang kamu warisi dari nenek moyangmu, bukan dengan barang yang fana seperti emas atau perak,"
1PE 1:19,"melainkan dengan darah Kristus yang mulia, darah Anak Domba yang tidak bercacat dan yang sempurna."
1PE 1:20,"Sebab, Kristus sudah dipilih sebelum dunia diciptakan, tetapi Dia baru dinyatakan pada zaman akhir ini demi kamu."
1PE 1:21,"Melalui Dia, kamu menjadi percaya kepada Allah, yaitu Allah yang membangkitkan-Nya dari antara orang mati dan Allah yang memberikan kemuliaan kepada-Nya, supaya iman dan pengharapanmu adalah dalam Allah."
1PE 1:22,"Karena kamu sudah memurnikan jiwamu dalam ketaatan kepada kebenaran sehingga memiliki kasih persaudaraan yang tulus, maka marilah saling mengasihi dengan sungguh-sungguh dari hati yang murni,"
1PE 1:23,"sebab kamu telah dilahirkan kembali, bukan dari benih yang dapat mati, melainkan dari benih yang tidak dapat mati, yaitu melalui firman Allah yang hidup dan tinggal tetap."
1PE 1:24,"Kitab Suci berkata, “Segala yang hidup adalah seperti rumput, dan segala kemuliaannya seperti bunga rumput; Rumput layu dan bunganya gugur,"
1PE 1:25,"tetapi firman Tuhan tetap selama-lamanya.” Dan, firman itu adalah Injil yang diberitakan kepadamu."
1PE 2:1,"Karena itu, buanglah semua kebencian, semua tipu daya, semua kemunafikan, semua iri hati, dan segala macam fitnah."
1PE 2:2,"Seperti bayi yang baru lahir, hendaklah kamu menginginkan susu rohani yang murni supaya dengan itu kamu bertumbuh dalam keselamatanmu,"
1PE 2:3,jika kamu sudah sungguh-sungguh merasakan bahwa Tuhan itu baik.
1PE 2:4,"Saat kamu datang kepada Kristus, Batu Hidup yang ditolak oleh manusia, tetapi yang dipilih oleh Allah dan dianggap sangat berharga bagi-Nya,"
1PE 2:5,"kamu juga seperti batu-batu hidup, yang dibangun menjadi suatu rumah rohani, imamat yang kudus untuk mempersembahkan kurban-kurban rohani yang berkenan kepada Allah melalui Kristus Yesus."
1PE 2:6,"Karena Kitab Suci berkata, “Lihatlah, Aku meletakkan sebuah batu di Sion, sebuah batu penjuru yang terpilih dan yang berharga, dan siapa pun yang percaya kepada-Nya tidak akan dipermalukan.”"
1PE 2:7,"Jadi, batu itu mulia bagi kamu yang percaya, tetapi bagi yang tidak percaya, “Batu yang ditolak oleh tukang-tukang bangunan, telah menjadi batu penjuru,”"
1PE 2:8,"dan menjadi, “Sebuah batu sandungan, dan karang yang membuat orang jatuh.” Mereka tersandung karena tidak taat kepada Firman. Itulah jalan yang telah ditentukan bagi mereka."
1PE 2:9,"Namun, kamu adalah bangsa yang terpilih, imamat yang rajani, bangsa yang kudus, umat kepunyaan Allah sendiri supaya kamu dapat memberitakan kebaikan-kebaikan-Nya, yang telah memanggil kamu keluar dari kegelapan menuju kepada terang-Nya yang ajaib."
1PE 2:10,"“Dahulu, kamu bukanlah umat Allah, tetapi sekarang kamu adalah umat Allah. Dahulu, kamu tidak menerima belas kasihan, tetapi sekarang kamu telah menerima belas kasihan Allah.”"
1PE 2:11,"Saudara-saudara yang kukasihi, aku ingin menasihati kamu sebagai orang yang tinggal sementara dan orang asing di dunia ini untuk menjauhkan dirimu dari keinginan hawa nafsu duniawi yang berperang melawan jiwamu."
1PE 2:12,"Jagalah tingkah lakumu yang baik di antara orang-orang yang belum percaya supaya apabila mereka memfitnahmu sebagai pelaku kejahatan, mereka dapat melihat perbuatanmu yang baik, dan akan memuliakan Allah pada hari pelawatan."
1PE 2:13,"Demi Tuhan, tunduklah kepada setiap lembaga pemerintahan yang ditetapkan oleh manusia, baik kepada raja sebagai penguasa tertinggi,"
1PE 2:14,atau kepada para gubernur yang diutus oleh raja untuk menghukum para pelaku kejahatan dan memberi pujian kepada orang-orang yang berbuat baik.
1PE 2:15,"Sebab, begitulah kehendak Allah: dengan berbuat baik, kamu membungkam ketidaktahuan orang-orang bodoh."
1PE 2:16,"Hiduplah sebagai orang-orang yang merdeka, tetapi jangan pergunakan kemerdekaanmu itu sebagai kedok bagi kejahatan. Sebaliknya, hiduplah sebagai hamba-hamba Allah."
1PE 2:17,"Hormatilah semua orang. Kasihilah saudara-saudara seiman, takutlah akan Allah, dan hormatilah raja."
1PE 2:18,"Hamba-hamba, tunduklah kepada tuanmu dengan segala hormat. Bukan hanya kepada mereka yang baik dan lemah lembut, tetapi juga kepada mereka yang tidak adil."
1PE 2:19,"Sebab, merupakan suatu kasih karunia jika demi kesadarannya akan Allah, seseorang mau bertahan dalam penderitaan karena ketidakadilan."
1PE 2:20,"Sebab, apakah upahmu jika dengan tabah kamu menerima pukulan karena perbuatanmu yang berdosa? Akan tetapi, jika kamu menderita karena berbuat baik dan kamu menerimanya dengan tabah, tindakanmu itu berkenan di hadapan Allah."
1PE 2:21,"Sebab, untuk itulah kamu dipanggil, karena Kristus juga telah menderita bagi kamu dan meninggalkan teladan bagimu supaya kamu mengikuti jejak-Nya."
1PE 2:22,"Dia tidak berbuat dosa, dan tipu daya tidak ada di mulut-Nya."
1PE 2:23,"Ketika Dia diejek, Dia tidak membalas dengan ejekan; ketika Dia menderita, Dia tidak mengancam, tetapi menyerahkan diri-Nya kepada Allah yang akan menghakimi dengan adil."
1PE 2:24,"Dia sendiri telah menanggung dosa kita pada tubuh-Nya di kayu salib supaya kita mati terhadap dosa, dan hidup untuk kebenaran. Oleh bilur-bilur-Nya, kamu disembuhkan."
1PE 2:25,"Dahulu, kamu seperti domba-domba yang terus-menerus tersesat, tetapi sekarang kamu telah kembali kepada Sang Gembala dan Pelindung jiwamu."
1PE 3:1,"Demikian juga kamu, hai istri-istri, tunduklah kepada suamimu. Sebab, apabila di antara mereka ada yang tidak taat kepada Firman, mereka dapat dimenangkan oleh tingkah laku istrinya tanpa kata-kata,"
1PE 3:2,sebab mereka melihat betapa murni dan terhormatnya tingkah lakumu.
1PE 3:3,"Janganlah kecantikanmu berasal dari hiasan luar, misalnya dari mengepang rambut, memakai perhiasan emas, atau memakai pakaian yang mahal-mahal."
1PE 3:4,"Sebaliknya, hendaklah kecantikanmu berasal dari dalam batinmu, yaitu kecantikan yang tidak dapat layu, yang berasal dari roh yang lemah lembut dan tenang. Itulah yang berharga di mata Allah."
1PE 3:5,"Sebab, demikianlah perempuan-perempuan kudus pada zaman dahulu, yang menaruh pengharapan mereka kepada Allah, mempercantik diri mereka; yaitu dengan tunduk kepada suami mereka."
1PE 3:6,"Demikianlah Sara taat kepada suaminya, Abraham, dan memanggilnya ‘tuan’. Kamu adalah anak-anak Sara jika kamu berbuat baik dengan tidak dikuasai oleh rasa takut ketika melakukannya."
1PE 3:7,"Demikian juga kamu, hai suami-suami, hiduplah bersama istrimu dengan penuh pengertian karena mereka kaum yang lebih lemah. Hormatilah mereka sebagai sesama ahli waris dalam menerima anugerah hidup supaya doa-doamu tidak terhalang."
1PE 3:8,"Akhirnya, hendaklah kamu semua memiliki kesatuan pikiran, belas kasih, kasih persaudaraan, hati yang lemah lembut, dan kerendahan hati."
1PE 3:9,"Janganlah membalas kejahatan dengan kejahatan, atau makian dengan makian. Sebaliknya, hendaklah kamu memberkati sebab untuk itulah kamu dipanggil, yaitu supaya kamu mewarisi berkat."
1PE 3:10,"Sebab Kitab Suci berkata, “Barang siapa mencintai hidup, dan ingin melihat hari-hari yang baik, dia harus menjaga lidahnya dari kejahatan, dan bibirnya dari mengucapkan tipu muslihat."
1PE 3:11,"Ia juga harus menjauhkan diri dari yang jahat dan melakukan yang baik. Hendaklah dia mencari perdamaian, dan berusaha mengejarnya."
1PE 3:12,"Sebab, mata Tuhan memperhatikan orang-orang benar, dan telinga-Nya mendengarkan doa-doa mereka. Namun, wajah-Nya menentang orang-orang yang melakukan kejahatan.”"
1PE 3:13,Siapakah yang akan mencelakaimu jika kamu rajin melakukan hal yang baik?
1PE 3:14,"Namun, seandainya kamu harus menderita demi kebenaran, maka kamu akan diberkati. “Jangan takut dan jangan gentar terhadap mereka yang membuatmu menderita.”"
1PE 3:15,"Akan tetapi, kuduskanlah Kristus sebagai Tuhan dalam hatimu! Siap sedialah untuk memberi jawaban kepada siapa pun yang menuntutmu mengenai pengharapan yang kamu miliki,"
1PE 3:16,"tetapi lakukanlah itu dengan lemah lembut dan hormat, serta milikilah hati nurani yang jernih supaya ketika kamu difitnah, orang yang mencaci cara hidupmu yang baik di dalam Kristus akan menjadi malu."
1PE 3:17,"Sebab, lebih baik menderita karena berbuat baik, jika itu memang kehendak Allah, daripada menderita karena berbuat jahat."
1PE 3:18,"Karena Kristus juga telah menderita karena dosa-dosa, sekali untuk semua orang, yang benar mati untuk yang tidak benar, sehingga Ia dapat membawa kita kepada Allah. Dibunuh secara jasmani, tetapi dihidupkan di dalam Roh."
1PE 3:19,"Dalam Roh, Ia juga pergi dan melakukan pemberitaan kepada roh-roh di penjara,"
1PE 3:20,"yaitu mereka yang dahulu tidak taat ketika Allah dengan sabar menanti mereka pada zaman Nuh, sementara Nuh membangun bahteranya. Melalui bahtera itu, hanya sedikit, yaitu delapan orang saja, yang diselamatkan oleh air bah."
1PE 3:21,"Air bah itu melambangkan baptisan yang sekarang menyelamatkanmu. Baptisan bukan untuk membersihkan kotoran dari tubuh, tetapi merupakan permohonan kepada Allah untuk sebuah hati nurani yang murni melalui kebangkitan Yesus Kristus,"
1PE 3:22,"yaitu Dia yang sekarang telah naik ke surga dan berada di sebelah kanan Allah; setelah semua malaikat, para pemerintah, dan para penguasa ditundukkan kepada-Nya."
1PE 4:1,"Jadi, karena Kristus telah menderita secara jasmani, hendaklah kamu mempersenjatai dirimu dengan pikiran yang sama, sebab orang yang telah mengalami penderitaan jasmani, telah berhenti berbuat dosa"
1PE 4:2,"sehingga dalam menjalani sisa hidup di dunia ini, dia tidak lagi mengikuti keinginan manusia, tetapi kehendak Allah."
1PE 4:3,"Sebab, cukuplah waktu pada masa lalumu untuk melakukan kebiasaan orang-orang yang tidak mengenal Allah; hidup dalam hawa nafsu, kemabukan, pesta pora, minum-minum, dan penyembahan berhala yang penuh kekejian."
