verse,text
ISA 45:1,"Beginilah perkataan TUHAN kepada yang diurapi-Nya, kepada Koresh, yang tangan kanannya Aku pegang untuk menundukkan bangsa-bangsa di hadapannya dan untuk membuka ikat pinggang para raja, untuk membuka pintu-pintu di hadapannya sehingga pintu-pintu gerbang tidak akan ditutup,"
ISA 45:2,“Aku akan berjalan di depanmu dan membuat tempat-tempat yang bergelombang menjadi rata. Aku akan menghancurkan berkeping-keping pintu perunggu dan memotong jeruji besi mereka.
ISA 45:3,"Aku akan memberikan kepadamu harta karun di tempat yang gelap dan kekayaan tersembunyi yang disimpan di tempat-tempat rahasia, supaya kamu tahu bahwa Akulah, TUHAN, Allah Israel, yang memanggil kamu dengan namamu."
ISA 45:4,"Demi hamba-Ku, Yakub, dan demi Israel, umat pilihan-Ku, Aku memanggilmu dengan menyebut namamu, Aku memberimu gelar meskipun kamu tidak mengenal Aku."
ISA 45:5,"Akulah TUHAN, dan tidak ada yang lain. Selain Aku, tidak ada Allah. Aku memperlengkapi kamu sekalipun kamu tidak mengenal Aku,"
ISA 45:6,"supaya mereka mengetahui, dari terbitnya matahari dan dari terbenamnya, bahwa tidak ada yang lain kecuali Aku. Akulah TUHAN, tidak ada yang lain."
ISA 45:7,Aku membentuk terang dan menciptakan gelap; Aku mendatangkan kesejahteraan dan bencana. Akulah TUHAN yang melakukan semua ini.
ISA 45:8,"Meneteslah, hai langit, dari atas, dan biarlah awan mencurahkan kebenaran. Biarlah bumi terbuka dan membuahkan keselamatan, dan biarlah kebenaran bersemi bersama dengan itu! Aku, TUHAN, telah menciptakannya.”"
ISA 45:9,"“Celakalah orang yang berselisih dengan Penciptanya, sekeping tembikar di antara tembikar-tembikar tanah. Apakah tanah liat bertanya kepada tukang periuk, ‘Apa yang sedang kamu buat?’ atau hasil karyamu berkata, ‘Kamu tidak punya tangan?’"
ISA 45:10,"Celakalah orang yang berkata kepada ayahnya, ‘Apa yang kauperanakkan?’ atau kepada ibunya, ‘Apa yang telah engkau lahirkan?’”"
ISA 45:11,"Beginilah perkataan TUHAN, Yang Kudus dari Israel dan Penciptanya, “Bertanyalah kepada-Ku tentang hal-hal yang akan datang mengenai anak-anak-Ku, atau berikan perintah mengenai pekerjaan tangan-Ku."
ISA 45:12,"Akulah yang menjadikan bumi, dan menciptakan manusia di atasnya. Tangan-Kulah yang membentangkan langit dan Aku telah menetapkan semua penghuninya."
ISA 45:13,"Aku telah membangkitkan dia di dalam kebenaran, dan Aku akan membuat semua jalannya rata. Dia akan membangun kota-Ku dan akan membebaskan orang-orang buangan-Ku, tanpa upah atau bayaran,” demikianlah perkataan TUHAN semesta alam."
ISA 45:14,"Beginilah perkataan TUHAN, “Hasil kerja Mesir dan keuntungan perdagangan Etiopia dan orang-orang Seba yang berperawakan tinggi akan beralih kepadamu dan menjadi milikmu. Mereka semua akan berjalan di belakangmu. Mereka akan datang dengan keadaan dirantai dan tunduk kepadamu. Mereka akan memohon kepadamu, ‘Sungguh, Allah menyertaimu, dan tidak ada yang lain. Tidak ada Allah lain.’”"
ISA 45:15,"Sesungguhnya, Engkau adalah Allah yang menyembunyikan diri, ya Allah Israel, Juru Selamat!"
ISA 45:16,"Mereka akan dipermalukan dan mendapatkan aib, para pemahat patung akan pergi bersama dalam penghinaan."
ISA 45:17,"Akan tetapi, Israel akan diselamatkan TUHAN, dan keselamatan yang kekal. Kamu tidak akan dipermalukan dan direndahkan sampai selama-lamanya."
ISA 45:18,"Sebab, beginilah perkataan TUHAN, yang menciptakan langit — Dialah Allah yang membentuk bumi dan menjadikannya. Dia mendirikannya dan tidak membiarkannya kosong, tetapi membentuknya untuk didiami — “Akulah TUHAN. Tidak ada allah yang lain."
ISA 45:19,"Aku tidak pernah berfirman dengan sembunyi-sembunyi, di satu tempat yang gelap. Aku tidak mengatakan kepada keturunan Yakub, ‘Carilah Aku, di tempat yang sunyi,’ Aku, TUHAN, mengatakan kebenaran. Aku hanya mengatakan yang benar.”"
ISA 45:20,"“Berkumpullah dan datanglah, mendekatlah bersama-sama, hai kamu yang terluput dari bangsa-bangsa! Mereka tidak memiliki pengetahuan, yang mengangkut patung-patung kayu mereka dan berdoa kepada allah yang tidak dapat menyelamatkan."
ISA 45:21,"Katakan dan sampaikan perkaramu; ya, biarlah mereka merundingkan ini: Siapakah yang menyatakan hal ini sejak dahulu? Siapakah yang mengatakan itu kepadamu dari zaman dahulu? Bukankah Aku, TUHAN? dan tidak ada Allah lain selain Aku, Allah yang benar dan Juru Selamat; tidak ada yang lain selain Aku!"
ISA 45:22,"Berpalinglah kepada-Ku dan kamu akan diselamatkan, hai seluruh ujung bumi! Sebab, Akulah Allah, dan tidak ada yang lain."
ISA 45:23,"Aku telah bersumpah demi diri-Ku sendiri, firman telah keluar dari mulut-Ku dalam kebenaran dan tidak akan kembali, yaitu, ‘Kepada-Ku setiap lutut akan bertelut, dan setiap lidah akan bersumpah.’"
ISA 45:24,"Mereka akan berkata tentang Aku, ‘Hanya di dalam TUHAN saja kebenaran dan kekuatan.’” Semua orang yang marah terhadap Dia akan dipermalukan."
ISA 45:25,"Di dalam TUHAN, seluruh keturunan Israel akan dibenarkan dan akan merasa bangga."
ISA 46:1,"Bel bertekuk lutut, Nebo membungkuk; Patung-patung mereka dimuatkan di atas binatang dan ternak. Barang-barang yang kamu bawa ini memberatkan, itu menjadi beban bagi binatang yang lelah."
ISA 46:2,"Mereka membungkuk, mereka sujud bersama-sama. Mereka tidak dapat mengamankan beban itu; justru mereka sendiri pergi ke penawanan."
ISA 46:3,"Dengarlah Aku, hai keluarga Yakub, dan semua yang tersisa dari keluarga Israel, yang telah Kutopang sejak dalam kandungan dan telah Kubawa sejak lahir."
ISA 46:4,"Bahkan, sampai masa tuamu, Aku tetap Dia dan sampai putih rambutmu, Aku akan menggendongmu. Aku telah membuatnya dan Aku akan menggendong, bahkan Aku akan membawa dan akan menyelamatkanmu."
ISA 46:5,"Dengan siapakah kamu akan menyamakan Aku dan membuat-Ku sama, dan membandingkan Aku sehingga kami menjadi serupa?"
ISA 46:6,"Mereka mencurahkan emas dari kantong, menimbang perak dengan neraca, mengupah pandai emas, dan membuatnya menjadi dewa. Kemudian, mereka sujud dan menyembahnya."
ISA 46:7,"Mereka mengangkatnya ke atas bahu dan membawanya. Mereka akan menempatkannya di tempatnya, jadi berdirilah ia di sana. Ia tidak dapat bergerak dari tempatnya. Sekalipun seseorang menangis kepadanya, patung itu tidak dapat menjawab ataupun membebaskan orang itu dari masalahnya."
ISA 46:8,"Ingatlah hal ini, dan bersikaplah jantan! Ingatlah itu dalam pikiranmu, hai kamu para pemberontak."
ISA 46:9,"Ingatlah hal-hal yang dahulu kala karena Akulah Allah dan tidak ada yang lain. Akulah Allah dan tidak ada yang lain seperti Aku,"
ISA 46:10,"yang menyatakan akhir sesuatu dari sejak awal, dan hal-hal yang belum terjadi dari zaman dahulu kala, dengan berkata, “Rencana-Ku akan tetap teguh dan Aku akan menyelesaikan semua kehendak-Ku”;"
ISA 46:11,"yang memanggil seekor burung pemangsa dari timur, orang yang menggenapkan rancangan-Ku dari negeri yang jauh. Sesungguhnya, Aku telah berfirman dan Aku akan membuatnya terjadi; Aku telah menetapkan dan Aku akan melaksanakannya."
ISA 46:12,"Dengarkan Aku, hai kamu yang keras hati; hai kamu yang jauh dari kebenaran."
ISA 46:13,"Aku mendekatkan kebenaran-Ku, itu tidaklah jauh, dan keselamatan-Ku tidak akan ditunda lagi. Aku akan meletakkan keselamatan di Sion dan kemuliaan-Ku bagi Israel."
ISA 47:1,"Turunlah dan duduklah di dalam debu, hai anak dara, putri Babel. Duduklah di atas tanah tanpa takhta, hai putri orang-orang Kasdim. Sebab, kamu tidak akan lagi disebut lembut dan halus."
ISA 47:2,Ambillah batu gilingan dan gilinglah tepung. Bukalah kerudungmu dan angkatlah rokmu. Telanjangilah kakimu dan seberangilah sungai-sungai.
ISA 47:3,"Ketelanjanganmu akan terbuka dan rasa malumu akan terlihat. Aku akan mengadakan pembalasan, dan Aku tidak akan menyayangkan seorang pun."
ISA 47:4,"Penebus kami, TUHAN semesta alam adalah nama-Nya, Yang Kudus dari Israel."
ISA 47:5,"Duduklah dalam diam dan pergilah ke dalam kegelapan, hai putri orang-orang Kasdim. Sebab, kamu tidak akan lagi disebut ratu kerajaan-kerajaan."
ISA 47:6,"Aku murka terhadap umat-Ku. Aku menajiskan milik pusaka-Ku dan menyerahkan mereka ke dalam tanganmu. Kamu tidak menunjukkan belas kasihan kepada mereka, Bahkan, kamu meletakkan kuk yang sangat berat ke atas mereka yang tua."
ISA 47:7,"Akan tetapi, kamu berkata, “Aku akan menjadi ratu selama-lamanya,” sehingga kamu tidak menaruh hal-hal ini di dalam hatimu ataupun mengingat akhir dari semua itu."
ISA 47:8,"Sekarang dengarkanlah ini, hai kamu yang suka bersenang-senang, yang duduk dengan aman, dan yang berkata dalam hatimu, “Hanya aku, tidak ada yang lain selain aku. Aku tidak akan duduk sebagai seorang janda ataupun mengetahui rasanya kehilangan anak.”"
ISA 47:9,"Akan tetapi, dua hal ini akan datang kepadamu dalam sekejap, dalam sehari: yaitu kehilangan anak-anak dan menjadi janda. Hal itu akan menimpamu sepenuhnya, sekalipun sangat banyak sihirmu dan sangat kuat mantramu."
ISA 47:10,"Kamu memercayakan diri dalam kejahatanmu, dan berkata, “Tidak ada orang yang melihat aku.” Kebijaksanaan dan pengetahuanmu telah menyesatkanmu, sehingga kamu berkata dalam hatimu, “Hanya aku, dan tidak ada yang lain selain aku.”"
ISA 47:11,"Malapetaka akan datang ke atasmu, yang tidak kamu ketahui bagaimana menghindarinya. Bencana akan jatuh ke atasmu, yang tidak dapat kamu tolak dengan memberikan tebusan. Kehancuran akan datang ke atasmu dengan tiba-tiba, yang tidak akan kamu ketahui."
ISA 47:12,"Berdirilah teguh sekarang di dalam mantra-mantra dan sihirmu yang banyak, yang telah kamu gunakan sejak masa mudamu, mungkin saja kamu akan mendapatkan keuntungan; mungkin saja kamu dapat menciptakan kegentaran."
ISA 47:13,"Kamu dilelahkan dengan banyaknya nasihat. Sekarang, biarlah para ahli nujummu, para pelihat bintang, dan para peramal pada bulan-bulan baru tampil dan menyelamatkanmu dari hal-hal yang akan datang ke atasmu itu."
ISA 47:14,"Sesungguhnya, mereka menjadi seperti jerami; api akan membakar mereka. Mereka tidak dapat melepaskan diri mereka dari kuasa nyala api itu. tidak akan ada bara untuk menghangatkan diri ataupun api untuk berdiang."
ISA 47:15,"Seperti itulah bagimu mereka yang dengannya kamu telah bekerja keras, yang melakukan bisnis bersamamu sejak masa mudamu. Mereka berkelana, masing-masing di jalannya sendiri. Tidak ada satu pun yang menyelamatkanmu.”"
ISA 48:1,"Dengarkanlah ini, hai keluarga Yakub, yang dipanggil dengan nama Israel, dan yang datang dari keturunan Yehuda, yang bersumpah demi nama TUHAN dan memanggil Allah Israel, tetapi tidak dalam kebenaran dan keadilan."
ISA 48:2,"Sebab, mereka menyebut diri berasal dari kota kudus, dan bersandar pada Allah Israel; TUHAN semesta alam adalah nama-Nya."
ISA 48:3,"Aku telah menyatakan hal-hal terdahulu sejak dahulu kala. Semua itu keluar dari mulut-Ku dan Aku telah mengabarkannya. Lalu, tiba-tiba Aku bertindak dan hal-hal itu terjadi."
ISA 48:4,"Karena Aku mengetahui bahwa kamu keras kepala, lehermu berurat besi, dan keningmu dari tembaga,"
ISA 48:5,"Sebab, Aku telah menyatakan hal-hal itu kepadamu sejak dahulu kala, sebelum hal-hal itu terjadi, Aku memberitahukannya kepadamu, supaya kamu tidak akan berkata, “Patungkulah yang telah melakukannya, dan berhala pahatan dan patung tuangankulah yang memerintahkan hal-hal itu.”"
ISA 48:6,"“Kamu telah mendengar dan melihat semua ini. Tidakkah kamu akan mengakuinya? Mulai sekarang, Aku menyatakan kepadamu hal-hal baru, hal-hal tersembunyi yang belum kamu ketahui."
ISA 48:7,"Hal-hal itu baru diciptakan sekarang, bukan sejak dahulu kala, dan sebelum hari ini, kamu belum pernah mendengar hal-hal itu supaya kamu tidak akan berkata, ‘Ah, aku sudah tahu hal-hal itu.’"
ISA 48:8,"Kamu belum pernah mendengar; kamu belum pernah mengetahui, sejak dahulu kala, telingamu belum terbuka. Sebab, Aku mengetahui bahwa kamu akan bertindak tidak setia, dan bahwa kamu telah disebut pemberontak sejak lahir."
ISA 48:9,"Demi nama-Ku, Aku menunda murka-Ku. Demi kemasyhuran-Ku, Aku menahannya bagimu supaya Aku tidak melenyapkan kamu."
ISA 48:10,"Sesungguhnya, Aku telah memurnikan kamu, tetapi tidak seperti perak. Aku telah memurnikan kamu dalam dapur api kesengsaraan."
ISA 48:11,"Demi diri-Ku sendiri, ya demi diri-Ku sendiri, Aku melakukan hal ini. Sebab, bagaimana mungkin nama-Ku dinajiskan? Aku tidak akan memberikan kemuliaan-Ku kepada yang lain."
ISA 48:12,"Dengarkan Aku, hai Yakub, hai Israel, yang Aku panggil! Akulah Dia. Akulah yang Awal dan Akulah yang Akhir."
ISA 48:13,"Tangan-Kulah yang meletakkan dasar bumi, dan tangan kanan-Kulah yang membentangkan langit. Ketika Aku memanggil mereka, mereka akan datang bersama-sama."
ISA 48:14,"“Berkumpullah kamu semua dan dengarkanlah! Siapakah di antara mereka yang telah menyatakan hal-hal ini? TUHAN mengasihi dia; dia akan melakukan kehendak-Nya atas Babel, dan lengannya akan melawan orang-orang Kasdim.”"
ISA 48:15,"“Aku, Akulah yang telah berfirman; Akulah yang telah memanggil dia; Aku telah mendatangkan dia, dan dia akan berhasil dalam jalannya."
ISA 48:16,"Mendekatlah kepada-Ku, dengarkanlah ini: Sejak semula, Aku tidak pernah berfirman dengan sembunyi-sembunyi, pada waktu hal itu terjadi, Aku ada di sana.” Dan sekarang, TUHAN Allah mengutus aku dengan Roh-Nya."
ISA 48:17,"Beginilah perkataan TUHAN, Penebusmu, Yang Kudus dari Israel, “Akulah TUHAN, Allahmu, yang mengajarmu untuk mendapatkan faedah, yang menuntunmu di jalan yang harus kamu lalui."
ISA 48:18,"Seandainya dahulu kamu memerhatikan perintah-perintah-Ku, kesejahteraanmu akan seperti sungai, dan kebenaranmu seperti ombak laut."
ISA 48:19,"Keturunanmu akan seperti pasir, dan anak cucumu seperti butiran-butirannya. Nama mereka tidak akan dilenyapkan atau dihancurkan dari hadapan-Ku.”"
ISA 48:20,"Keluarlah dari Babel! Larilah dari Kasdim! Beritahukanlah hal ini dengan sorak-sorai, kabarkanlah itu ke ujung bumi. Katakanlah, “TUHAN telah menebus hamba-Nya, Yakub.”"
ISA 48:21,Mereka tidak akan haus saat Dia menuntun mereka melewati padang-padang gurun. Dia membuat air mengalir dari bukit batu bagi mereka. Dia membelah bukit batu itu dan air memancar keluar.
ISA 48:22,"“Tidak ada kesejahteraan,” kata TUHAN, “bagi orang fasik.”"
ISA 49:1,"Dengarkanlah aku, hai pulau-pulau; perhatikanlah, hai bangsa-bangsa yang jauh! TUHAN telah memanggil aku sejak dalam kandungan, Dia telah menyebut namaku sejak dari dalam perut ibuku."
ISA 49:2,"Dia menjadikan mulutku seperti pedang yang tajam, dalam bayangan tangan-Nya, Dia menyembunyikan aku. Dia menjadikan aku anak panah yang mengilap. Dalam tabung anak panah-Nya, Dia menyembunyikan aku."
ISA 49:3,"Dia berkata kepadaku, “Kamu adalah hamba-Ku, hai Israel. Melaluimu Aku akan dimuliakan.”"
ISA 49:4,"Akan tetapi, aku berkata, “Aku telah berjerih lelah dalam kesia-siaan, aku telah menghabiskan kekuatanku untuk hal percuma dan kesia-siaan. Namun, keadilanku terjamin bersama TUHAN dan upahku bersama Allahku.”"
ISA 49:5,"Dan sekarang, kata TUHAN, yang membentuk aku dari rahim untuk menjadi hamba-Nya, untuk membawa Yakub kembali kepada-Nya dan supaya Israel dikumpulkan kepada-Nya — Sebab, aku dimuliakan di mata TUHAN, dan Allahku telah menjadi kekuatanku —"
ISA 49:6,"Dia berkata, “Terlalu ringan bagimu untuk menjadi hamba bagi-Ku, untuk membangkitkan suku-suku Yakub dan untuk membawa kembali orang-orang Israel yang masih terpelihara. Aku juga akan menjadikanmu terang bagi bangsa-bangsa sehingga keselamatan-Ku dapat sampai ke ujung bumi.”"
ISA 49:7,"Beginilah perkataan TUHAN, Penebus Israel, Yang Kudus darinya, kepada dia yang dihina, yang tidak disukai bangsa-bangsa, hamba para penguasa, “Raja-raja akan melihat, lalu bangkit, para pembesar akan sujud menyembah karena TUHAN, yang setia, Yang Kudus dari Israel, yang telah memilihmu.”"
ISA 49:8,"Beginilah perkataan TUHAN, “Pada waktu perkenanan, Aku telah menjawabmu. Pada hari penyelamatan, Aku telah menolongmu. Aku akan menjagamu dan memberikanmu sebagai perjanjian bagi umat manusia, untuk memulihkan negeri ini dan membuat mereka mewarisi milik pusaka yang sunyi sepi."
ISA 49:9,"Katakanlah kepada mereka yang ditawan, ‘Keluarlah!’ kepada mereka yang dalam kegelapan, ‘Muncullah!’ Mereka akan makan di sepanjang jalan, dan menemukan padang rumput di tempat-tempat tinggi yang gundul."
ISA 49:10,"Mereka tidak akan lapar atau haus; ataupun angin panas dan terik matahari menyengat mereka. Sebab, Dia yang berbelas kasihan kepada mereka akan menuntun mereka, dan membimbing mereka ke mata air."
ISA 49:11,"Aku akan membuat semua gunung-Ku menjadi jalan, dan jalan-jalan raya-Ku akan dinaikkan."
ISA 49:12,"Lihatlah, hal-hal ini akan datang dari jauh. Dan lihatlah, hal-hal ini dari utara dan dari barat. Mereka datang dari tanah Sinim.”"
ISA 49:13,"Bersukacitalah, hai langit! Bergembiralah, hai bumi! Beria-rialah, hai gunung-gunung, dalam nyanyian! Sebab, TUHAN telah menghibur umat-Nya dan telah berbelas kasihan kepada umat-Nya yang menderita."
ISA 49:14,"Akan tetapi, Sion berkata, “TUHAN telah mengabaikan aku; Tuhanku telah melupakan aku.”"
ISA 49:15,"“Dapatkah seorang perempuan melupakan anaknya yang disusuinya, sehingga dia tidak berbelas kasihan kepada anak dari rahimnya? Sekalipun mereka melupakannya, Aku tidak akan melupakanmu."
ISA 49:16,"Sesungguhnya, Aku telah mengukir kamu di kedua telapak tangan-Ku. Tembok-tembokmu terus-menerus di hadapan-Ku."
ISA 49:17,"Anak-anakmu akan bergegas, tetapi penghancurmu dan mereka yang menyia-nyiakanmu pergi meninggalkan kamu.”"
ISA 49:18,"Angkatlah matamu dan pandanglah ke sekeliling; mereka semua berkumpul bersama dan datang kepadamu. “Karena Aku yang hidup,” pernyataan TUHAN, “kamu pasti akan mengenakan mereka semua seperti perhiasan, dan mengikatkan mereka ke badan seperti seorang pengantin perempuan."
ISA 49:19,"Sebab, tempat-tempatmu yang tandus dan sunyi, serta negerimu yang dihancurkan — sungguh, sekarang kamu akan menjadi terlalu sempit bagi pendudukmu; dan orang-orang yang menelanmu akan jauh."
ISA 49:20,"Anak-anakmu yang dahulu hilang akan berkata di telingamu, “Tempat ini terlalu sempit bagiku! Berikanlah aku tempat untuk aku tinggali!”"
ISA 49:21,"Maka, kamu akan berkata di dalam hatimu, “Siapakah yang telah melahirkan semua ini bagiku? Aku telah dibuat kehilangan anak dan mandul, diasingkan dan disingkirkan. Siapakah yang telah membesarkan mereka? Lihatlah, aku ditinggalkan sendirian, dari mana semua ini datang?”"
ISA 49:22,"Beginilah perkataan TUHAN Allah, “Lihatlah, Aku akan mengangkat tangan-Ku kepada bangsa-bangsa dan meninggikan panji-panji-Ku kepada suku-suku bangsa. Maka, mereka akan menggendong anak-anak laki-lakimu di dada mereka menggendong anak-anak perempuanmu di bahu mereka."
ISA 49:23,"Raja-raja akan menjadi bapak pengasuhmu, dan ratu-ratu mereka menjadi ibu pengasuhmu. Mereka akan sujud kepadamu dengan wajah menghadap tanah dan menjilat debu kakimu. Maka, kamu akan mengetahui bahwa Akulah TUHAN; mereka yang menanti-nantikan Aku tidak akan dipermalukan.”"
ISA 49:24,"Dapatkah barang rampasan direbut dari orang yang kuat, atau tawanan diselamatkan dari orang yang gagah?"
ISA 49:25,"Sungguh, beginilah perkataan TUHAN, “Bahkan tawanan orang kuat akan direbut, dan barang rampasan orang gagah akan diselamatkan. Sebab, Aku akan menentang mereka yang melawanmu, dan Aku akan menyelamatkan anak-anakmu."
ISA 49:26,"Aku akan membuat para penindasmu memakan daging mereka sendiri. Mereka akan mabuk oleh darah mereka sendiri, seperti oleh anggur. Maka, semua orang akan mengetahui bahwa Aku, TUHAN, adalah Juru Selamatmu, Penebusmu, Yang Perkasa dari Yakub.”"
ISA 50:1,"Beginilah perkataan TUHAN: “Adakah surat cerai ibumu, yang Aku gunakan untuk mengusir dia? Kepada siapakah di antara orang-orang yang memiutangi Aku, Aku telah menjual kamu? Sesungguhnya, karena kesalahan-kesalahanmulah kamu dijual, karena pelanggaran-pelanggaranmulah ibumu diusir."
ISA 50:2,"Mengapa tidak ada orang ketika Aku datang? Ketika Aku memanggil, mengapa tidak ada seorang pun yang menjawab? Apakah tangan-Ku terlalu pendek sehingga tidak dapat menebus? Atau, tidak memiliki kuasa untuk membebaskanmu? Lihatlah, dengan hardikan-Ku, Aku mengeringkan laut, Aku membuat sungai-sungai menjadi padang belantara. Ikan-ikannya membusuk karena kekurangan air dan mati karena kehausan."
ISA 50:3,Aku memberi pakaian pada langit dengan kegelapan dan menjadikan kain berkabung sebagai penutupnya.”
ISA 50:4,"Tuhanku, TUHAN, telah memberiku lidah seorang murid supaya aku dapat menopang yang letih dengan perkataan. Dia membangunkan aku setiap pagi, Dia membangunkan telingaku untuk mendengar seperti seorang murid."
ISA 50:5,"Tuhanku, TUHAN, telah membuka telingaku, dan aku tidak memberontak; aku tidak akan berpaling membelakangi."
ISA 50:6,"Aku memberikan punggungku kepada orang yang memukul aku, dan pipiku kepada orang yang mencabut jenggotku. Aku tidak akan menyembunyikan wajahku dari penghinaan dan ludah."
ISA 50:7,"Karena Tuhanku, TUHAN, menolongku, aku tidak akan dipermalukan. Karena itu, aku telah memasang wajahku seperti batu, dan aku tahu bahwa aku tidak akan mendapat malu."
ISA 50:8,Dia yang membenarkan aku sudah dekat. Siapakah yang akan melawan aku? Mari kita berdiri berhadapan. Siapakah lawanku beperkara? Biarlah dia datang mendekat kepadaku.
ISA 50:9,"Lihatlah, Tuhanku, TUHAN, menolong aku, siapakah yang akan menghukum aku? Lihatlah, mereka semua akan usang seperti pakaian, ngengat akan memakannya."
ISA 50:10,"Siapakah di antaramu yang takut akan TUHAN, yang menaati perkataan hamba-Nya, yang berjalan dalam kegelapan dan tidak memiliki cahaya? Biarlah dia percaya kepada nama TUHAN dan mengandalkan Allahnya."
ISA 50:11,"Hai kamu semua yang menyalakan api, yang memperlengkapi diri dengan panah-panah api, berjalanlah dalam cahaya apimu, dan dalam cahaya panah-panah api yang telah kamu nyalakan. Inilah yang akan kamu terima dari tangan-Ku: Kamu akan berbaring dalam siksaan.”"
ISA 51:1,"“Dengarkan aku, hai kamu yang mengejar kebenaran, kamu yang mencari TUHAN. Lihatlah ke gunung batu tempat kamu dipahat, dan pada tambang tempat kamu digali."
ISA 51:2,"Lihatlah Abraham, nenek moyangmu, dan Sara yang telah melahirkanmu. Sebab, dia masih seorang diri ketika Aku memanggilnya. Aku memberkatinya dan membuatnya bertambah banyak."
ISA 51:3,"Sungguh, TUHAN akan menghibur Sion. Dia akan menghibur seluruh tempatnya yang terbengkalai; membuat padang belantaranya seperti Taman Eden dan padang gurunnya seperti taman TUHAN. Sukacita dan kegembiraan akan ditemukan di sana, ucapan syukur dan nyanyian pujian."
ISA 51:4,"“Perhatikanlah Aku, hai umat-Ku, berilah telinga kepada-Ku, hai bangsa-Ku. Sebab, Taurat akan keluar dari-Ku dan Aku akan menetapkan keadilan-Ku sebagai terang bagi bangsa-bangsa."
ISA 51:5,"Kebenaran-Ku sudah dekat, keselamatan-Ku sudah datang, dan tangan-Ku akan menghakimi bangsa-bangsa. Pulau-pulau menantikan Aku dan untuk tangan-Ku mereka menunggu-nunggu."
ISA 51:6,"Angkatlah matamu ke langit dan lihatlah bumi di bawahnya! Langit akan lenyap seperti asap, bumi akan usang seperti pakaian, dan penduduknya akan mati seperti nyamuk. Akan tetapi, keselamatan-Ku akan tetap selama-lamanya dan kebenaran-Ku tidak akan berakhir."
ISA 51:7,"Dengarkanlah Aku, hai kamu yang mengetahui kebenaran, bangsa yang menyimpan Taurat-Ku di dalam hatinya. Jangan takut terhadap hinaan manusia, ataupun kecewa terhadap hujatan mereka."
ISA 51:8,"Sebab, ngengat akan memakan mereka seperti pakaian dan gegat akan memakan mereka seperti bulu domba. Akan tetapi, kebenaran-Ku akan tetap selama-lamanya dan keselamatan-Ku dari generasi ke generasi.”"
ISA 51:9,"Bangkitlah! Bangkitlah! Kenakan kekuatanmu, hai tangan TUHAN. Bangkitlah seperti pada zaman dahulu, seperti pada generasi-generasi dahulu kala. Bukankah Engkau yang meremukkan Rahab, yang menikam naga itu?"
ISA 51:10,"Bukankah Engkau yang mengeringkan laut, perairan dalam yang besar; yang membuat lautan yang dalam menjadi jalan bagi umat yang ditebus untuk menyeberanginya?"
ISA 51:11,"Umat yang ditebus TUHAN akan kembali dan masuk ke Sion dengan sorak-sorai. Sukacita yang abadi akan ada di atas kepala mereka. Mereka akan mendapatkan kegembiraan dan sukacita, tetapi kesedihan dan keluhan akan menjauh."
ISA 51:12,"“Aku, Akulah yang menghibur kamu. Siapakah kamu sehingga kamu takut kepada manusia yang akan mati; kepada anak manusia yang dijadikan hanya seperti rumput"
ISA 51:13,"sehingga kamu telah melupakan TUHAN, Penciptamu, yang membentangkan langit dan meletakkan dasar bumi, sehingga kamu terus-menerus ketakutan sepanjang hari karena kemarahan penindasmu, seolah-olah dia siap menghancurkan? Di manakah kemarahan si penindas itu?"
ISA 51:14,"Tawanan yang meringkuk akan segera dibebaskan. Dia tidak akan mati di lubang, ataupun akan kekurangan roti."
ISA 51:15,"Sebab, Akulah TUHAN, Allahmu, yang mengguncang air laut dan membuat ombak bergemuruh.” TUHAN semesta alam nama-Nya."
ISA 51:16,"“Aku telah menaruh firman-Ku di dalam mulutmu dan menaungimu dalam bayangan tangan-Ku untuk menegakkan langit dan meletakkan dasar bumi; dan berkata kepada Sion, “Kamu adalah umat-Ku.”"
ISA 51:17,"Bangunlah! Bangunlah! Berdirilah, hai Yerusalem! Kamu telah meminum dari tangan TUHAN cawan murka-Nya. Kamu telah meminum sampai habis isi cawan yang memabukkan itu."
ISA 51:18,"Tidak ada seorang pun yang membimbingnya, dari antara semua anak yang dilahirkannya. Tidak ada yang menggandeng tangannya dari antara semua anak yang dibesarkannya."
ISA 51:19,"Kedua hal ini telah menimpamu, siapa yang akan berkabung untukmu? Kemusnahan dan kehancuran, kelaparan dan pedang, siapakah yang akan menghiburmu?"
ISA 51:20,"Anak-anakmu telah pingsan. Mereka tergeletak di setiap ujung jalan seperti kijang dalam jerat. Mereka penuh dengan murka TUHAN, dengan teguran Allahmu."
ISA 51:21,"Karena itu, sekarang dengarkanlah ini, hai, kamu yang menderita, yang mabuk, tetapi bukan oleh anggur:"
ISA 51:22,"Beginilah perkataan Tuhanmu, TUHAN, Allahmu, yang memperjuangkan perkara umat-Nya, “Lihatlah, Aku telah mengambil dari tanganmu cawan yang memabukkan itu, cawan murka-Ku; kamu tidak akan meminumnya lagi."
ISA 51:23,"Aku akan meletakkannya di tangan mereka yang menyiksamu, yang telah berkata kepadamu, ‘Sujudlah supaya kami bisa berjalan di atasmu.’ Kamu telah menjadikan punggungmu seperti tanah, dan seperti jalan bagi mereka untuk berjalan di atasnya.”"
