source_word,target_word,confidence_score
memuati,pacaꞌe,0.323550523335709
bertiga,Dhèu,0.3236993908133383
manusia,dhèu,0.32375442438749785
nama,ngara,0.3242112401052823
melainkan,te,0.32444800071766855
rusa,rusa,0.32449342661750774
selesai,nare,0.324980531995135
mazbah,mei,0.3253317005665847
Seorang,nèbhu,0.32551393734043627
Areli,Arodi,0.3255432349131679
jelajahi,palème,0.3258493894240632
memperhatikan,nèdhi,0.3260188751690383
muda,na,0.3264331821697622
Usul,lii,0.3267467084932016
lihat,sa,0.3270409129029711
berbuat,tao,0.3270638065681432
malaikat,pajuu,0.3271881144316373
tabib,bubhu-bubhu,0.3273713910883933
Sekarang,De,0.32778086119275257
tertidur,bhèjꞌi,0.3279251165055189
menguasai,re,0.3281875615627491
domba-dombanya,Mate,0.32822038195989794
hambanya,ènu,0.32895313012221256
berkatmu,di,0.32925261371499165
memberkatimu,mèngi-nale,0.32929871230773794
memakannya,hua,0.32931188451967275
si,tuka,0.3296677334788034
cintanya,pangee,0.3296677334788034
berbesan,iisi-aanga,0.3297007019005449
bulir,huri,0.329720484536132
Angkat,kèdꞌi,0.32973697097251636
membunuhku,pamadhe,0.3297963289693508
kamu,èu,0.3300899783567276
kakinya,haga,0.33040040881584065
terdengar,dhèu-dhèu,0.33040040881584065
berbicara,lii,0.33098242555985335
unta-unta,se,0.33113140116835327
Tahash,Gaham,0.3311479581523329
Akad,Kalne,0.3311512696484718
masak,madhasa,0.3311512696484718
ternak,badha,0.33131026041263384
melumpuhkan,madha-dhilu,0.33147927173966935
batasnya,panahu,0.33148590139140044
meneruskan,pidha-pidha,0.3314925311757259
menggembalakannya,biasa,0.33155552074046846
dengannya,ne,0.33160194176276786
keledainya,neo,0.3318839232384157
masing-masing,èci-èci,0.3334141060074599
merahasiakan,Hua,0.3339580141649746
Yidlaf,Yidlaf,0.33440581786542867
dekatnya,na,0.33462994483754993
Mahakuasa,Koasa,0.33465002323658616
Bozra,Bosra,0.334988190505779
dengarlah,na,0.33503509213548727
Saudaramu,monya,0.33505519484409063
datang,mai,0.3350786495286341
bulan,hèru,0.3354340212108514
pemburuannya,kataki,0.33545079333121147
sejumlah,kapai,0.33553466651325514
Sefar,Sefar,0.33564205478774695
melarikan,rai,0.33565883731004587
Masreka,Masreka,0.3357528349435473
mencuri,manaꞌu,0.3358804452652514
‘,‘,0.33622994263545836
ketelanjangan,makae,0.3367077283015397
tenaga,sange,0.33681549201587097
berakhir,bècu-manèsa,0.3371019068931627
Abimelekh,aae,0.337128876124469
pula,peka,0.33732446758866275
wajahnya,na,0.33735145462553695
menaati,paredha,0.33736494895360675
emasnya,hualaa,0.33765520760303647
demikianlah,madhutu,0.33775314181301547
sayang,mèdha-panyau,0.3378004305630046
bertindak,goa,0.3382533865526947
Anak-anaknya,Yakob,0.3386019670289719
menemukannya,paraga,0.3387001758389994
mendekat,dènge,0.33872727293693605
berasal,suku,0.3388899010555718
rumahmu,miu,0.33892040251921207
petani,sabꞌa,0.33894073835343214
berat,rai,0.3393341377374517
Sapi-sapi,pamalaa,0.3393578919584813
Yitran,Esban,0.3395208228469064
Anak-anak,ana-ana,0.3398299274169456
kambing-kambing,dhu,0.3402447729327042
Negeb,rai,0.34062606055960265
lebih,risi,0.34070100653668095
meninggalkan,eele,0.3408509479642521
memainkan,gai,0.3409157157971146
seruling,sakino,0.3410998599981046
anggur,anggor,0.3412260902974692
Saudaranya,Yabal,0.34137626281273065
bergaris-garis,karata,0.3413796765924277
menghujani,sadutu,0.3415094255202678
menyertainya,Yusuf,0.34175198331021317
bangsanya,rai,0.34178957809605254
muncul,dhu,0.3418271770175459
tuanku,jaꞌa,0.34273079301316633
domba,kahibꞌi-kalèbho,0.34285762686939764
ambillah,more,0.3430565419727856
katakanlah,peka,0.3433070646780879
selama-lamanya,rèngu,0.34334826399775903
Zila,Sila,0.34364023409186806
Dinhaba,Dinhaba,0.3437261548900433
Seandainya,abhu,0.3442593435445813
menciumnya,uu,0.34437641162183186
meliputinya,titu,0.3444177392708358
hari,lodꞌo,0.34451418974026726
kambing,kahibꞌi,0.3447726723014165
hanya,dhoka,0.34480370323829485
moyangmu,pea-paluꞌu,0.3449761481975612
menipuku,agꞌo,0.344979597976292
mulut,hèbꞌa,0.3458431259314226
baju,paꞌère,0.3462445367307551
ditutupinya,ledhe,0.3470799923839709
sebagaimana,sèmi,0.3474168233131737
Hazar-Mawet,Hasar-Mawet,0.34757319606489495
berumur,umur,0.3477887582638317
keturunanmu,ana-èpu,0.3479174639134662
mengarahkan,ladhe,0.3482690380670796
menggarap,oka-tedhe,0.3485129117395538
berbintik-bintik,katèdꞌa,0.34888950901015336
menjaga,puu,0.349140799910509
padang,dꞌara,0.3494481790414117
anaknya,ana,0.3496509177738046
negerinya,aa,0.3496579108620908
bah,aae,0.3497348440648224
terbangun,kabèdhi,0.3498537741287696
Mereka,ra,0.34989925807579886
berkurang,marèma,0.35000074357532707
memelihara,pamoa,0.3501547777875418
mendengarkannya,Nèti,0.35057170999857307
Kehat,Gerson,0.35125950436846687
perjanjian,pajaji,0.35153359366280273
perkasa,èra,0.35199440443565744
Jika,Ladhe,0.3533769304817253
ranting-ranting,strep-strep,0.3541056372688134
Yerah,Yera,0.3544244757981719
mengetahui,na,0.354467009287226
terafim,sogo-tagu,0.35473295926296594
perjanjian-Ku,pajaji,0.35559600853415446
Ared,Aret,0.35579875603656774
Raja,aae,0.3559944991768171
reda,aꞌa,0.35622240857951976
tersendiri,raꞌa,0.3565431530606075
menampakkan,padꞌelo,0.3567428731427252
Mengapa,tao,0.3568641863416689
kepadaku,jaꞌa,0.35690344356127396
Kita,Èdhi,0.35710693651408587
tersungkur,kètu,0.3575392974328721
perempuan,bhèni,0.3580115609308195
cakrawala,re,0.35860276761774207
menjebloskan,taha,0.35868166890544134
merumput,raꞌa,0.3591410753990719
tercabik-cabik,jaꞌa,0.35986727358461396
pernah,jaꞌa,0.3601120665508273
Hanya,ngaa,0.3601588841625577
Dan,Dan,0.36113984983599784
kedua,dua,0.36116151887705267
memakan,aaꞌi,0.36121569716815444
menggembirakan,karejꞌe,0.36174707470979695
surut,noo-noo,0.3618483780725247
Keesokan,Asa,0.3619859065849546
dahsyatnya,pamadhaꞌu,0.3620040063327738
200,dua,0.36203658815950396
saksi,sakasii,0.3628412021763218
Bukankah,De,0.36309891090563995
memberikan,hia,0.3636403315410955
pohon-pohon,ajꞌu-ajꞌu,0.3637167040295497
kebenaran,mola,0.36394227830684805
menghakimi,pamaꞌète,0.36426997379817594
Akhbor,Akbor,0.3646635978886265
menyebutku,oto,0.364922600978344
mencerai-beraikan,kakeho,0.3654448135907716
dahan,sèmi,0.3654886695997103
sebelumnya,se,0.36565683306235736
menerangi,loti,0.3665244674974027
menoleh,kabibꞌa,0.3673096697245709
Hal,Ropa,0.36736477030746995
mengadakan,èèna,0.3674602975657554
uang,doi,0.36829169696570463
katakan,lii,0.3687759503403089
kalian,miu,0.3688640983257049
Dikla,Dikla,0.3701026053614392
tingginya,13,0.3703399171817887
sini,jaꞌa,0.37037658264850043
umurmu,pèri,0.37072860758738724
Yawan,Gomer,0.37090771275526807
Gembala,sarai,0.370959272510661
ayahmu,ama,0.37154139291308536
Tanganmu,koa,0.3715614566900197
Saudara,Ana,0.37174579688512716
mengubah,kapodꞌe-kabèli,0.372211141889642
berlimpah-limpah,pènu,0.3729939795817808
Saudara-saudaranya,èèna,0.3735109341519051
menemuinya,nare,0.3737612703310423
alat,samala,0.3737904248471394
tenda,paleo,0.3741501842523715
bersamamu,mi,0.3742149178335405
keluargamu,ina-ama,0.37439795367697754
kekayaannya,Rèti,0.3744661003057019
ikut,mai,0.3750518484634179
pemburu,magèla,0.3751853906905769
kelelahan,kèna,0.3753309908667724
tinggal,pea,0.37572304103581644
hati,se,0.37639355280158776
mengelilingi,pale-lème,0.37691785745846823
minuman,èi,0.37751989866005675
bertutul,karata,0.37891665717295775
pakaiannya,na,0.3791512791917711
Batu,jaꞌa,0.379164928883515
menghalau,si,0.3794406820109299
mengeluarkan,pacèu,0.37954276528397546
putihnya,kaꞌuri,0.3799221179616071
adiknya,ari,0.38059136965795615
bangsa-bangsa,Aa,0.3809378654360128
berdosa,nanene,0.3812987844627669
mengangkatnya,dedꞌe,0.3826800567025304
hamba-hambanya,èci-èci,0.3827550693446429
77,pidhu,0.3831452955467888
bersamaku,jaꞌa,0.3832744372705463
cantik,iia,0.383392887371261
terlalu,babècu,0.3835113740787122
mulanya,Uru-uru,0.38391043338262354
perkabungan,mamadhe,0.3840866887190514
selatan,Negeb,0.3843241276537536
keempat,èpa,0.384604402090433
Bagaimana,Tasamia,0.3849245261060963
meremukkan,dhedhe,0.3855370429244335
Eskol,Aner,0.38593666627005346
Het,Het,0.38606829311435303
rabun,ahu,0.38622082021225185
Tinggallah,asa,0.3864162973988367
kekejian,madenge,0.3867711904308274
ayah,ama,0.38713570054952473
Syawe-Kiryataim,Sawe-Kiryataim,0.38735798022980544
kita,èdhi,0.3880473153559825
anakmu,ku,0.3882708949943819
Sebelum,mèka,0.3886119465399062
sambil,ngangee,0.38897974738370283
matahari,lodꞌo,0.3898091572535624
gandum,are,0.38985203861929213
serigala,hui,0.3900282915709144
merampas,berkat,0.39063603862919766
diselesaikan,ra,0.39111173208896766
darah,raa,0.3915813478805955
debu,rai,0.39180187025067453
Tideal,Tideal,0.3928179523529479
suara,tangi,0.3928674505332643
musim,hèru,0.39304545980441163
hari-hari,mamuri,0.3931028486308255
Eri,Hagi,0.3937586975777127
sesudahmu,ana-èpu,0.3939461713329737
menciptakan,pajꞌajꞌi,0.3939761123797404
mengunjungi,anga-aangalai,0.39426263715257565
bergulat,dua,0.39493463847035654
dudaim,naꞌi,0.39496820934136834
tumitnya,si,0.3950645933428176
Aku,Jaꞌa,0.39533728197898477
melihatnya,rèdhi,0.39550296300788557
mengejar,lasi,0.3957411274719273
memukul,pabèdhu,0.3963320139257975
sudah,le,0.39636213630349165
pegawai,nèi,0.3971739234093917
kubur,roꞌa,0.3972827639748824
kehancuran,kota-kota,0.3974584017696525
menutupi,pahutu,0.3975005345932403
Naaman,Asibel,0.39771126571538923
bahagia,karejꞌe,0.39778723582205505
Makhpela,Makpela,0.39918672065116845
damai,dame,0.3996884141698827
terpaut,Dina,0.39992749932089167
orang,dhèu,0.400422115319771
Buatlah,Èu,0.40055267420930796
petang,ne,0.4006596360520924
banyak,ae,0.4008985003696754
menempatkan,Na,0.40138026871260074
daging,sisi,0.40261480217370216
istrimu,èmu,0.4030293060307989
tiba,dꞌai,0.4030381727730654
Tubal-Kain,Kaen,0.4031010516324415
turun,puru,0.403225629103624
mendahuluinya,uuru,0.40508352442118495
benang,loa,0.40539799123347864
kuat,èra,0.40543772218340424
bernama,ngara,0.40553503891426884
Kamu,èu,0.40680106370517616
keturunan-keturunan,ana-èpu,0.4070106202091524
dialah,èèna,0.4074740619432824
mengeraskan,paꞌoo,0.4077218815024557
puncak-puncak,kolo-kolo,0.40871752886983576
perempuanku,jaꞌa,0.4093281998929225
terkutuklah,èu,0.409530867507966
Firaun,aae,0.409613601099014
benar,beꞌa,0.4104340585086922
Kami,Jiꞌi,0.4106541101326197
terbuka,sabhuu,0.4109934505558904
semak,iiki,0.41105633736454367
mengutus,ka,0.41138366846958213
pohon,ajꞌu,0.4114194604056656
bersumpah,subha,0.41177260978211155
kami,jiꞌi,0.41192828925017494
untukmu,De,0.41209391771154374
kendimu,kinu,0.41218252742905503
berlututlah,pacudꞌu,0.413109329795112
Cepat,karohe,0.4135089997262917
Feris,Feris,0.4135896418435892
ganti,pasa,0.4136661630053195
kemurahan,aꞌa,0.4139045033506404
mencium,uu,0.4141090226874126
ganda,bèba-kacanga,0.4149451235103948
menghasilkan,matana,0.41531791158810255
besar,kapai,0.41535529188223347
berbahagia.,bia.,0.41643203998188516
mengurus,kapala,0.416533661796998
bungsu,limuri,0.41705882499419744
menumbuhkan,pamamuri,0.4176552280836316
Yordan,Yarden,0.4184708688324519
TUHAN,LAMATUA,0.41863577883991
403,403,0.4188501752394708
pelayan,parasee,0.41926797710380564
enam,èna.,0.41989357192270926
seharga,doi,0.42023424373328555
Lehabim,dhèu,0.4215684999647298
ditemukan,moo,0.4219877473851434
Namun,Te,0.4225426037460021
sumur,èi,0.423071535321007
beradik,mi,0.4232661929950873
perkemahan,èèna,0.4232678860632454
buruk,malaka-godꞌa,0.4244220151506186
Hira,Hira,0.42544525484926365
dibalaskan,huku,0.4258283279356594
menaruh,pahutu,0.42604044325530216
beranak,hia,0.42648802065773533
melupakannya,moa,0.42673758914148424
baik-baik,beꞌa-beꞌa,0.42733928620061795
bulu,kahibꞌi-kalèbho,0.42735424333738337
Mungkin,Mage,0.42772107062456927
kaulakukan,èu,0.4282958859244949
Sidim,Sidim,0.42841625397935934
3,ciꞌu,0.4291657804866342
kecil,iiki,0.4299200576587057
merayap,badha,0.4299897103497621
terang,saraa,0.4302090610317099
Hukumanku,Haii,0.43038763484354114
jauh,kajꞌèu,0.4317774437464018
istanaku,jaꞌa,0.4317942833950789
20,dua,0.43184610181812955
adik,ari,0.4321480677681048
selamanya,mia-mia,0.4323166383836678
kosong,mèci,0.43236679002245915
memperlakukan,soro,0.43236679002245915
Dalam,dꞌara,0.4325432316644357
ayahnya,ama,0.4334885049295372
beranjak,paredha,0.43374390486683867
Tanah,Rai,0.4355036942269804
saudaranya,na,0.435571202531344
sebelum,mèka,0.43589102915601424
akhir,nguru,0.435892772723618
Lamekh,Lamek,0.4359049778921258
Aner,Eskol,0.4360850438290517
pesannya,moa,0.4363005230596912
luar,liꞌu,0.4364907915632649
langit,dedha-liru,0.43756544316235385
jalan,jꞌara,0.4381416583519901
berlalu,ciki,0.43820168787111247
Selef,Selef,0.43879892519628627
jumlahnya,paꞌae-ae,0.43888011050685727
mengguntingi,rèu,0.43890995536908556
memanggil,paroa,0.44037308099117506
Berkumpullah,na,0.4408767151948643
bertanya,karèi,0.44094990680432217
Sementara,era,0.4410314900833016
warisan,pusaka,0.44146700305430975
wilayah,uru,0.4416802831197745
kecuali,jiꞌi,0.4417173858218482
melakukannya,mate,0.4421862966814276
Tampak,Padètu-dètu,0.44220973317621337
lehernya,ladha-goro,0.44220973317621337
siang,mèu,0.443148655395304
On,Potifera,0.4446565911564901
memberikannya,hia,0.4453401084874316
laut,dhasi,0.446049208539549
Disyon,Dison,0.4462647023448382
Padan-Aram,Padan,0.44657719699684756
mengolah,nèti,0.44733165588954094
Ayah,ama,0.44751151936534495
ketiga,tèlu,0.44755627275491366
pengawal,bèdho,0.44844645116825016
adikku,hèni,0.4484504872044728
makananmu,miꞌa,0.44870931780103585
menangis,tangi,0.4489283413855308
kota,kota,0.4490715723705603
Para,dhèu,0.4497276957197168
seberat,sahènga,0.450553703671879
membuatnya,na,0.45116867824099716
seberang,Atad,0.45242060038546666
rawa,loko,0.4529855737648074
bagiku,jaꞌa,0.45305669808300136
Midian,Midian,0.4544342683118663
Bumi,rai-haha,0.45509822691544105
Misraim,Misraim,0.4558219528459822
pahanya,tabodꞌa,0.45599383011903544
rumah,èmu,0.4560107022028814
Naftuhim,Naftuhim,0.4561041939794127
membunuhnya,pamadhe,0.4568190127041635
sebuah,mi,0.4573281926448854
tepi,sebhe,0.45802340204737924
menggali,kèi,0.4581136415458813
kesetiaan,sasue,0.45845368800954495
mimpi,nii,0.4584899072815401
lelap,luu,0.45884629237717756
membentang,mulai,0.4588917204087733
pinggir,El,0.459066132398708
menemukan,rage,0.4593839161028082
menyertaimu,èu,0.45941010173230945
dimulai,karo,0.45958654908709856
Anak,na,0.45982099800652576
Ludim,Ludim,0.46022996063070576
diperintah,Dhoka,0.46085537747916805
tambun,kabèbꞌu,0.46086090777687955
ibunya,ina,0.4613252284572364
kulit,baboꞌi,0.46161226200751687
halal,bisa,0.461931808243072
waktunya,hèru,0.4622511134298048
Cepat-cepatlah,lami,0.4632247136407206
lubang,aꞌae,0.46327520788639387
putih,tèdꞌu,0.4632756711618333
bagus,dhu,0.4640694784159883
melata,badha,0.4642922852349866
lezat,pananasu,0.4644209120119829
40,èpa,0.46457466077787585
merangkul,nare,0.4646122928494772
mengandung,babia,0.46595929428107774
membencinya,neo,0.46664382484758654
perkumpulan,miu,0.466962184484429
rusak,aadꞌo,0.46715881695232714
Irad,Irad,0.46719805994113367
memegang,kèpe,0.46736487942403854
surga,sorga,0.46766876534789015
ekor,ngiꞌu,0.4683380100782749
tipis,bèdhu,0.46867017946755435
anakku,ana,0.4696507244552271
berkenan,jaꞌa,0.4697427850188609
kembar,dhèu,0.4704394599348613
Hori,suku,0.4705006210400385
perkataan,lii,0.47097842161316483
Orang-orang,Lula,0.4729904882975047
Mesir,Masir,0.47334015745519686
malu,makae,0.47356078537088275
penasihatnya,Fikol,0.47358304325085127
menceritakannya,lolo,0.47394973841905097
makanlah,kore,0.47424510110200857
500,500,0.47494037934208194
Minumlah,Minu,0.47560623713801403
gua,loe,0.47606494261113036
bermalam,jꞌunu,0.4765426752914582
ketujuh,pidhu,0.47680961392546295
memisahkan,hagꞌe,0.47697891138692794
Mupim,Ros,0.47707240841596926
Uzal,Usal,0.47735205477568204
Kalau,jaꞌa,0.47744657984020017
mengetahuinya,teꞌa,0.47746949782605974
begini,roto-roto,0.47827853834543627
mimpiku,nii,0.47891363525942643
serta,dènge,0.47935300048112534
Sewaktu,Lolo,0.47962822808616745
Potifera,On,0.47968818536192986
adikmu,ari,0.47979804653500197
hambamu,ama,0.4798551458998844
bersama-sama,dènge,0.48039816909162764
kekerasan,pajꞌèra,0.4806052653285393
dirinya,na,0.4813180503750168
sekeras-kerasnya,liꞌu,0.4815380629930922
istriku,jaꞌa,0.48160548304120454
Yehuda,Yahuda,0.4816507560844101
kalau,na,0.48198561971152026
Yusuf,Yusuf,0.48259764771256863
Air,Èi,0.48261936509535314
Sesudah,Nèbhu,0.48269659037162577
Berikanlah,nèti,0.48290854069449085
bekerja,sabꞌa,0.48379791037855724
terbelah,madha-èi,0.48403406137497856
mata-mata,mata-mata,0.4841938189737863
membagi,rèbha-rèbha,0.4846152508925964
Yared,Yared,0.4846675921660707
panjang,madhera,0.484990488294929
pekerjaan,biasa,0.48548980035938394
menyertaiku,jaꞌa,0.4856320697123317
Dari,nèti,0.4856699504911004
beserta,dènge,0.4858341346799312
mati.,miu.,0.486001776372925
Manasye,Manase,0.48607759856401633
kaulihat,mèdhi,0.4861422511839293
Berkatilah,Bagi,0.4868014204205871
Kukatakan,pajꞌujꞌu,0.4874522217567605
menimba,dhui,0.48790527528155114
mandul,ana,0.4880716793507035
Pikhol,sordadꞌu,0.48869241284773235
bau,hèu,0.48909330496957415
menyembunyikan,Aꞌoto,0.489602716202591
memusnahkan,Jaꞌa,0.4897515780541716
mengamati,malare,0.49047841846337836
penerang,pasaraa,0.49073058917278894
keledai-keledainya,keledꞌei,0.49106341732824316
lemah,roe,0.4911660603082826
Kelaparan,èèna,0.491185707343633
malam,mèda,0.4916663219476481
Efraim,Efraim,0.49170221489922705
karungnya,karo,0.49179761438236813
Syur,Syur,0.4918197457729679
menerjemahkan,pake,0.4931627685990285
meratapi,tangi,0.493872446796606
syikal,mi,0.49396283372452143
kehidupan,mamuri,0.49520473295195677
Mengenai,Dènge,0.49523097949833056
dikatakan,tasa,0.49523345565941845
',',0.49529734489596566
istana,dhèu,0.49533350292189493
berdiri,titu,0.49537065432777444
menyerahkan,hia,0.49538848799233426
daun,saitun,0.4956208796847948
lebarnya,bhabhèla,0.49566647890325766
menyembah,mi,0.49590048870326836
Sodom,Sodom,0.49600067072002946
harta,mèdha-panyau,0.4961058340091369
tampaknya,heka,0.49629389375529714
saling,madhèdi,0.4967745388391415
tafsirannya,nii,0.49692955667678446
dibinasakan,madhe,0.4969643429632577
anak-anakmu,dènge,0.49706672816322167
kiri,kariu,0.49725117413198183
jadilah,ka,0.497806416209765
86,nare,0.49843404761894144
dituntut,tare,0.49849286630679485
menyayangkan,Do,0.4987102565841413
pertama,èci,0.4987810784688111
laki-laki.,mola-mola.,0.49883395206537984
hidupku,ruꞌa,0.49883395206537984
kerub-kerub,seru,0.499261136737303
Anamim,dhèu,0.4996437172776839
lahirkan,bèi,0.4996696994265124
binatang,badha,0.5003677254357058
Ayo,risi,0.5005313724367498
sesuai,madhutu,0.5008227664829502
mengalir,Kacanga,0.5010336572570326
Hewi,Hewi,0.5011995268474875
Bulir-bulir,Ka,0.50183344360041
menaikkan,Èle,0.5025596196586153
bajunya,kodho,0.5029437219164137
pandangan,ako,0.5029794321883694
dagingmu,tutu,0.5030820504592436
Zebulon,Sebulon,0.5050448710952847
membunuh,pamadhe,0.505449574098947
takut,madhaꞌu,0.5067325142088386
berlari,laꞌe,0.5068277888770482
Abraham,Abraham,0.5074236615356091
bungsunya,Ham,0.5074723765453996
bahasanya,lii,0.5077089137817654
Kadesh,rae,0.5080542732520491
Betel,Betel,0.5098753474006017
menyusul,si,0.5107352115931083
badannya,Ngiꞌu,0.5110550319288865
menyediakan,sadia,0.5118196305967163
mendobrak,jꞌèje,0.5119020401910367
Lembah,dꞌara,0.5120873822744789
janganlah,miu,0.5121606160062312
tengah,soka,0.5124674921154381
Saudara-saudaraku,Baku,0.5124813289245213
Terah,Tera,0.5128432684923758
Bersumpahlah,subha,0.5137353651004091
Patrusim,dhèu,0.514050895472492
Yoksan,Yoksan,0.5142879275670048
berlimpah,beꞌa,0.5145183801760849
mendahuluimu,lere,0.5148627081372834
Mizpa,era,0.5148941157204013
situ,era,0.5154788523169899
bijaksana,ai-hèbꞌa,0.5158026747058325
menggeledah,Mèdha-panyau,0.5158563209735595
Keturunanmu,ana-èpu,0.5160812833677422
kakakmu,mu,0.5161767672371509
Hemor,Hemor,0.5163208006469363
Mehuyael,Mehuyael,0.5163677879776863
melaksanakannya,sabꞌe,0.5168037863561737
Geter,dhèu,0.5180616646924434
Ebal,Ebal,0.5195392073355029
tangkai,subꞌu,0.519687816798941
bawalah,miu,0.5199674840681286
tipu,parame,0.5208224928418225
Segala,Sisi,0.520991787660914
mendengarnya,dhèu.,0.520991787660914
memerintahkannya,holo,0.520991787660914
cela,hudꞌi,0.5212273291773093
kelaparan,manganga,0.5212888376310796
Babel,Babel,0.5217592522877387
beternak,di,0.5225571098331637
Kepala,lèka,0.5229507435213522
memahaminya,lii,0.523408002264153
kegelapan,maroga,0.5235195000427272
karung,karo,0.5239416268540141
lapar,Madꞌae,0.5246273908938506
Oleh,Nèti,0.5250199589844013
tuanmu,Bisa,0.5252100506140628
terhitung,rare,0.5254821798956799
perselisihan,paꞌaꞌari,0.5256561432865783
Mahalaleel,Mahalalel,0.5260479030257099
Nahor,Nahor,0.5263925772706842
puluh,nguru,0.5269150177949938
150,lèmi,0.5272296799779334
belum,mèka,0.5280105576112132
berdoa,sabajꞌa,0.5281409923269674
menangkap,kèpe,0.5282445181066584
Bangunlah,lamu,0.5284209812434094
daripada,risi,0.5288787920166195
Yakub,Yakob,0.5293793480795553
diberikan,dhèu,0.5295371266331199
kelompok,kaboko,0.5303023305882709
pelana,lalaka,0.5303235431057419
menyuruhnya,babèga,0.5304025672008137
130,130,0.5304025672008137
memotong,Èla,0.5304025672008137
dibawanya,parèi,0.5304025672008137
perkara,Wee,0.5304025672008137
kendinya,èru,0.5304656888619749
rupa,rupa,0.5310197842286009
Sarai,Sarai,0.5311323723567771
mencari,tenge,0.5313576202318314
belantara,mamoo,0.5318536082339314
menunda-nunda,Sikem,0.5324570723251394
mati,madhe,0.5331406531722763
menduduki,sèra,0.5332872870131278
jujur,seꞌe,0.5336404400778977
banyaknya,ige,0.5339265480238591
melayanimu,Suku-suku,0.53436027244914
tidurnya,makasi,0.5349179009660247
kesulunganmu,hak,0.5349398330495689
depan,uuru,0.5349965396772703
menetap,pea,0.5351650901325717
Keturunannya,Te,0.5359035918717833
menodai,pakarehe,0.5371859332438914
rakyatku,èu,0.5376551013256838
memerintahkan,paredha,0.5380186790496051
matamu,ku,0.5387309488245517
mencurinya,sakasii,0.5399633565321986
tentu,daꞌu-daꞌu,0.5401502161784134
matanya,nèdhi,0.5403101243076378
upahku,jaꞌa,0.5420342975131498
suamiku.,jꞌajꞌèra,0.54225549262727
ahli,boe,0.5423536497543876
penampilannya,iia,0.542406260609999
sepanjang,bhabhelu,0.5429375363561809
Dina,Dina,0.5435003111108335
merpati,koro,0.544005457504025
kematiannya,abhu,0.5440729183632422
lanjut,bhoro,0.5449512161372896
tiga,tèlu,0.5451000081284777
mengembuskan,koi,0.5451567014773261
hidupnya,taa,0.5451567014773261
ribu,riho-kehi,0.5451567014773261
Laban,Laban,0.5457048593655119
Tolong,Ana,0.5458975271847374
melemparkannya,paꞌoro,0.5459357413491205
menguji,neꞌa,0.5464988913523943
Raema,Raema,0.5467804107664677
bahtera,kapa,0.5470659046483082
Lotan,Lotan,0.5472940787015302
kesengsaraanku,neꞌe.,0.5495079706313917
berkuasa,èu,0.5496343720002371
belas,canguru,0.5501556724422616
sebatang,kadhoe,0.5502117911828579
Tidurlah,Ata,0.5502541591219237
Abel-Mizraim,Abel-Misraim,0.5502541591219237
lakukan,tao,0.5506956399676951
hamba-hambamu,jiꞌi,0.5511920403340895
hatinya,pangee,0.5513337148928564
hadapan-Mu,ngaa-ngaa,0.5536375766973544
Esau,Esau,0.5544753098800087
Biar,labhu,0.5554370486980182
air,èi,0.5554637103162294
”,”,0.5563904405363584
Jadilah,Neꞌe,0.5566469956608583
Timna,Timna,0.5575160426545015
mengatakan,peka,0.5579170408307395
datanglah,mai,0.5586461564949593
menyusahkannya,èu,0.5587159916291261
Saat,Ca,0.5587305184337561
lembah,mamoo,0.5588120990446872
99,ceo,0.5596660569508566
dombanya,kahibꞌi-kalèbho,0.5606609070333802
menampung,katata,0.5607321154902147
mukanya,kètu,0.5611163485741325
benih,hia,0.5617131323870677
120,120,0.5626334098263585
dari-Mu,Èu,0.5641009805398964
unta-untanya,onta,0.5641184679413465
siapakah,cee,0.5643131223887476
batu,hadhu,0.56563685818542
Disyan,Disan,0.5660940774585449
Elifas,Elifas,0.5665935926886978
mendengar,tadèngi,0.5666485549328143
kasar,jèka,0.5667516943552149
tua-tua,nèti,0.5667556616309608
membeli,hèli,0.5667947691208062
Lewi,Lewi,0.567557620988153
kali,hari,0.5676978250350241
perintah,paredha,0.5681408020771388
595,595,0.5685778703851618
Hul,dhèu,0.5689976357278657
membuatku,jaꞌa,0.5691507166803415
ular,mege,0.5703369228846389
melayangkan,ladhe,0.5705468454956518
keranjang,soe,0.5708921307754419
alun-alun,lapa,0.5716061921342838
mampu,nii,0.5716787907305981
emas,hualaa,0.5746948929330052
paling,tèka,0.5765541585346649
Akhirnya,katange,0.5770617495014442
berlangsung,Lèmi,0.5771985293438471
Hujan,èjꞌi,0.5779817414474336
kakaknya,aꞌa,0.5781915869042251
menyerakkan,asa,0.5785062086968696
Timur,dhimu,0.5788557319923318
setapak,jara,0.5792124169709336
membuka,bhoke,0.5793358023558254
terhadapku,jaꞌa,0.5813740066855437
memberkatinya,hia,0.5818096189329729
bahasa,lii,0.5820016477902396
membangunkannya,macam-macam,0.5820627611716539
mencintaiku,madha-dhilu,0.5825437436307904
kaukatakan,Jꞌara,0.582635792813978
beperkara,manèro,0.5828980379214682
uangmu.,pakèlu,0.5828980379214682
meniarap,pagagai,0.5828980379214682
Amori,Amori,0.5833202089083795
15,marèma,0.5841935090065083
Filistin,Pilistin,0.5844757426252906
Metusalah,Metusalak,0.5848955469001953
Hawa,Hawa,0.5860073188371068
tahanan,bèdho,0.587067778436167
menyingsing,cika,0.5870883261679954
mencintai,dꞌèi,0.5871969475555051
Hadad,Hadad,0.5878826063974206
mengingat,bhèlu,0.5881207470732434
