verse,source_text,target_text,pred_target_text
GEN 39:14-15,"dia memanggil orang-orang di rumahnya dan berkata kepada mereka, “Lihat, dia telah membawa seorang Ibrani untuk mempermalukan kita. Dia datang kepadaku untuk tidur denganku, tetapi aku menjerit dengan suara keras. Begitu didengarnya aku mengeraskan suaraku dan menjerit, dia meninggalkan bajunya padaku, meloloskan diri, lalu pergi keluar.”","hèia na paroa dhèu sabꞌa sèra, ka na peka, aku nèngu na, “We! Miu mai ladhe ku laa! Deo na, ana mone dhèu Ibrani na, maso sa dꞌara kama jaꞌa. Na neo pamakae jaꞌa. Malo ka jaꞌa paꞌoo, ka na rai, tèke eele kodho na ètu jaꞌa ne. Dhèu èmu jaꞌa ne, nèti dhèu bhelu asa dꞌara èmu, ho hia èdhi taꞌe makae!”","Hèia na paroa dhèu ètu dꞌara èmu na, ka na peka, aku nèngu na, Sèmi neꞌe! Nèngu nèti dhèu Ibrani ca dhèu, ho neo pamakae èdhi. Nèngu mai jꞌunu paꞌèci dènge jaꞌa. Te ngaa jaꞌa paꞌoo-parodha, peka na, Sèmi neꞌe! Ropa tadèngi nare, hèia jaꞌa paꞌoo-parodha hari, hèia na tèke eele sigꞌi na ètu kacui-aai jaꞌa, ka na bhèjꞌi eele sigꞌi na ètu ua na. Hèia na bhèjꞌi eele sigꞌi na, ka laꞌe dènge ka asa liꞌu."
GEN 39:16,"Kemudian, perempuan itu meletakkan baju Yusuf di dekatnya sampai tuannya pulang ke rumah.","Bhèni na kèpe paꞌère kodho èèna, toke dꞌai dhèu èmu na lèpa.","Ka bhèni ne tèke eele kodho liꞌu na ètu sebhe gꞌana na, toke dhèu aae na lèpa."
GEN 39:17,"Perempuan itu pun berkata kepadanya sesuai dengan kata-katanya itu, “Budak Ibrani, yang engkau bawa kepada kita, datang kepadaku untuk mempermalukanku!","Ropa dhèu èmu na nare dꞌara èmu, na lolo peka na, “Aꞌa! Dhèu Ibrani dhu mèti mai sa èmu neꞌe, deo na maso asa dꞌara kama jaꞌa, neo pakarehe jaꞌa!","Hèia bhèni ne bꞌala, aku nèngu na, Wee! Èu mèti ana bhèni Ibrani èci mai pamakae jaꞌa."
GEN 39:18,"Namun, ketika aku mengeraskan suaraku dan menjerit, dia meninggalkan bajunya di sampingku dan meloloskan diri.”","Malo ka jaꞌa paꞌoo, paroa ana sabꞌa seꞌe. Hèia na rai tèke eele kodho na, ka neꞌe.”","Te ngaa ropa jaꞌa paꞌoo-parodha, ka na tèke eele sigꞌi na ètu karasa jaꞌa, hèia laꞌe dènge ka."
GEN 39:19,"Ketika tuannya mendengar perkataan istrinya yang disampaikan kepadanya, “Inilah yang dilakukan budakmu terhadapku,”","Tadèngi nare lii lolo dhèu èmu na, Potifar nasa bia.","Ropa lamatua na tadèngi lii peka dhèu èmu na, aku nèngu na, Ènu èu ne, tao sèmi neꞌe ka mi jaꞌa."
GEN 39:20,"tuannya menangkap Yusuf dan memasukkannya ke rumah bundar, tempat para tahanan raja dikurung. Dia pun berada di sana, di dalam penjara.",Hèia na paredha ka dhèu lasi kèpe Yusuf. Ka ra pamaso asa dꞌara bèdho dhèu aae.,"Hèia ra kèpe rare ne, ka pamaso asa dꞌara èmu bèdho, ètu era dhu ra bèdho ana bèdho aaꞌi-aaꞌi ra. Ka ra taha ne ètu èèna kahèi."
GEN 39:21,"Namun, TUHAN menyertai Yusuf, dan menunjukkan kasih kepadanya, dan mengaruniainya perkenanan di mata kepala penjara.","Te ngaa LAMATUA bhèlu boe Yusuf. Nèti èèna ka, LAMATUA ladhe-leru ne taruu, ka kapala ètu dꞌara bèdho èèna, sue Yusuf ae titu kèna.","Masi ka sèmi èèna, te ngaa Ama Lamatua bera-bera dènge Yusuf. Na sue ne, ka Lamatua hia ne hak, sèna ka nèdꞌu paredha ètu madha komedhaa èmu bèdho."
GEN 39:22,"Kepala penjara menyerahkan semua tahanan yang ada di penjara itu ke tangan Yusuf. Apa pun yang mereka lakukan di sana, dialah yang mengerjakannya.","Na lèka Yusuf, ka hia ne jꞌajꞌi madho ho laladhe ana bèdho sèra aaꞌi-aaꞌi ra. Aa, hia na lalau sasabꞌa ètu èèna kahèi.","Èle èèna ka, komedhaa jꞌaga èmu bèdho ne pua Yusuf laꞌe asa dꞌara èmu bèdho. Na ladhe-leru dhèu bèdho sèra, sadꞌi ra tao ngaa ètu dꞌara èmu bèdho èèna, nèngu ka dhu sabꞌa sasabꞌa-laꞌa na."
GEN 39:23,"Kepala penjara tidak mengawasi segala sesuatu yang ada di bawah tangan Yusuf karena TUHAN menyertainya. Apa pun yang dikerjakannya, TUHAN membuatnya berhasil.","Lula lèka ne, ka kapala èmu bèdho na, tao heka ai-hèbꞌa mi ngaa-ngaa ètu dꞌara bèdho èèna. LAMATUA ladhe-leru taruu Yusuf, nèti èèna ka, sasabꞌa ngaa ètu dꞌara bèdho na kako dènge beꞌa.","Nèti èèna ka, komedhaa jꞌaga ne laꞌe jꞌaga boe ngaa-ngaa dhu Yusuf unu. Te Lamatua bera-bera dènge ne. Aa Lamatua tao jꞌara aaꞌi-aaꞌi dhu na neo tao, Lamatua tao ne jꞌajꞌi beꞌa."
GEN 40:1-3,"Pada suatu waktu, sesudah peristiwa-peristiwa itu, juru minuman Raja Mesir dan juru rotinya berbuat salah terhadap tuannya, Raja Mesir. Lalu, Firaun murka terhadap kedua pegawainya itu, yaitu terhadap kepala juru minuman dan terhadap kepala juru roti. Karena itu, dia memasukkan mereka ke penjara di rumah kepala para pengawal, yaitu di rumah bundar, tempat Yusuf dipenjarakan.","Ètu dꞌara bèdho èèna, abhu kahèi dhèu dua, dhu uru na jꞌajꞌi kapala urusan ètu dꞌara èmu dhèu aae Masir. Èci lalau dhua èi dhèu aae. Aa èci hari lalau roti dhèu aae. Dua ra tao pasala dhèu aae. Nèti èèna ka, dhèu aae nasa, ka na pamaso si asa dꞌara bèdho. Dua ra pea ètu era èci dènge Yusuf.","Nèbhu boe ka, dhèu aae Masir nasa titu kèna dènge pegawi nèti pegawi dènge pegawi nèti èi anggor. Ka na pamaso si asa dꞌara bèdho ètu èmu kapala jꞌaga, dènge kapala jꞌaga roti. Ètu èèna ka, ra pamaso si asa dꞌara bèdho ètu dꞌara èmu kapala jꞌaga."
GEN 40:4,Kepala para pengawal itu menempatkan Yusuf bersama dengan mereka dan dia pun melayani mereka. Mereka berada di dalam penjara selama beberapa waktu.,"Kapala èmu bèdho na, paredha Yusuf lalau dhèu dua seꞌe. Ra ètu dꞌara bèdho na, ele boe ca tèu do dua tèu le.","Èle èèna ka, komedhaa jꞌaga èèna gale Yusuf ho laꞌe paꞌèci dènge rèngu dua ra. Ka na lalau-laloꞌo si ètu dꞌara bèdho. Dua ra taha nèbhu ae ètu dꞌara bèdho."
GEN 40:5,"Pada satu malam, juru minuman dan juru roti Raja Mesir, yang ditahan di penjara, mereka berdua bermimpi suatu mimpi. Masing-masing dengan mimpinya sendiri dan masing-masing mimpi dengan artinya sendiri.","Mèda ca lodꞌo ka, dua ra nii. Ca dhèu ka dènge nii na. Aa, lii nii dua sèra, èci-èci ka dènge sasoa na.","Ca tèka, dhèu aae Masir kèpe rare dhèu jꞌaga èmu bèdho, ka ra nii. Dhèu èci-èci ka dhu nii madhutu sasoa nèti nii na."
GEN 40:6,"Ketika Yusuf datang kepada mereka pada pagi hari dan memperhatikan mereka, lihatlah, mereka bersusah hati.","Bèli madꞌae èèna, Yusuf ladhe na dua ra rèhu susa.","Asa bèli madꞌae èèna, Yusuf laꞌe ladhe rèngu dua ra. Te ngaa nèdhi, na, dꞌara ra susa titu kèna."
GEN 40:7,"Dia bertanya kepada para pegawai Firaun yang bersama dengannya di dalam penjara, di rumah tuannya itu, katanya, “Mengapa wajahmu muram hari ini?”","Ka na karèi si, aku nèngu na, “Nga tao ka madꞌae neꞌe, miu dua mi roe-roe?”","Ka na karèi dhèu-dhèu sabꞌa nèti dhèu aae Masir, dhu ra taha ne ètu dꞌara bèdho, aku nèngu na, Nga tao ka musi madha miu sèmi neꞌe?"
GEN 40:8,"Mereka berkata kepadanya, “Kami bermimpi suatu mimpi dan tidak ada orang yang menafsirkannya.” Lalu, Yusuf berkata kepada mereka, “Bukankah penafsiran itu milik Allah? Silakan, ceritakanlah kepadaku.”","Hèia ra dhaa, peka na, “Mèda deo na, jiꞌi nii. Te ngaa jiꞌi ngeꞌa boe sasoa na samia!” Hèia Yusuf peka dènge dua ra, aku nèngu na, “Dhèu aaꞌi-aaꞌi ètu rai-haha neꞌe, èci sa reꞌa boe sasoa nii, dhodhoka Ama Lamatua di. De miu lolo ku laa. Pe èèna ho jaꞌa karèi sasoa nèti Lamatua.”","Ka ra dhaa, aku rèngu na, Mema tareꞌa! Jiꞌi nii le. Te ngaa abhu boe ca dhèu sa dhu bisa peka sasoa na. Hèia Yusuf dhaa, aku nèngu na, Ama Lamatua ka dhu bisa peka sasoa nèti lii nii èèna."
GEN 40:9,"Lalu, kepala juru minuman menceritakan mimpinya kepada Yusuf dan berkata kepadanya, “Dalam mimpiku, tampak sebatang pohon anggur di depanku,","Hèia dhèu dhu lalau dhua èi hia dhèu aae èèna, lolo uuru peka na, “Ètu dꞌara nii, jaꞌa ladhe kèdhi ajꞌu anggor ca kapua.","Èle èèna ka, kapala jꞌaga èi anggor ne lolo lii nii na mi Yusuf. Na peka, aku nèngu na, Nanene! Ètu dꞌara nii jaꞌa, jaꞌa kèdhi ana aajꞌu ca kapua ètu madha jaꞌa."
GEN 40:10,"dan pohon anggur itu berdahan tiga. Ketika dia bertunas, bunganya pun mekar, dan tandan-tandannya mengeluarkan buah anggur yang masak.","Ajꞌu anggor ne dadana nèngu tèlu di. Ajꞌu na muri mai ka dènge rèu, hela, dènge hua giru-gari dhu madhasa.","Aa ajꞌu èèna kahèi, dhua kateme. Ropa dꞌai hèru, hua-hela dhu muri, hèia dꞌai hua-hela."
GEN 40:11,"Pada saat itu, di tanganku ada piala Firaun, lalu aku memetik buah anggur itu dan memerasnya ke dalam piala Firaun. Kemudian, aku memberikan piala itu ke tangan Firaun.”","Aa jaꞌa kèdꞌu galaa dhu dhèu aae biasa pake ninu. Jaꞌa puu hua anggor, ka pacèli èi sa dꞌara galaa deo na. Hèia kèti asa dhèu aae, hia na ninu.”","Lodꞌo èèna, jaꞌa kèpe dènge mago ca galaa dhu dhèu aae Masir kèpe nare. Ka jaꞌa nare hua anggor ne, ka pamaso asa dꞌara mago ne. Èle èèna ka, jaꞌa hia mago ne asa kacui-aai dhèu aae Masir."
GEN 40:12,"Lalu, Yusuf berkata kepadanya, “Inilah tafsirannya: tiga dahan itu adalah tiga hari.","Tadèngi nare hèia, Yusuf peka dènge ne sèmi neꞌe ka, “Ama, ee. Sasoa nii na sèmi neꞌe ka: dadana tèlu, sasoa na di tèlu lodꞌo ka.","Hèia Yusuf dhaa, peka na, Tareꞌa na sèmi neꞌe ka: ajꞌu tèlu se, sasoa na, tèlu lodꞌo."
GEN 40:13,"Dalam tiga hari, Firaun akan mengangkat kepalamu dan mengembalikanmu pada kedudukanmu, lalu engkau akan memberikan piala Firaun itu ke tangannya, seperti yang telah engkau lakukan sebelumnya ketika engkau menjadi juru minumannya.","Ètu dꞌara tèlu lodꞌo ne, dhèu aae kalua eele ama nèti dꞌara bèdho neꞌe. Ho na hia hari, ama lalau dhua èi hia dhèu aae sèmi uru na.","Èle tèlu lodꞌo, heka dhèu aae Masir dedꞌe hari èu, sèna ka nèdꞌu paredha. Èèna na, nèngu dedꞌe hari kètu èu, ho dedꞌe hari èu asa dꞌara èmu na. Èèna na, èu hia jꞌajꞌèra nèti dhèu aae Masir, sama sèmi dhu èu tao uru èèna, lodꞌo èu jꞌajꞌi pegawi èi anggor."
GEN 40:14,"Namun, apabila keadaanmu menjadi baik, aku mohon, ingatlah aku dan lakukanlah kebaikan bagiku dengan menyebut aku kepada Firaun, dan keluarkanlah aku dari rumah ini.","Ladhe ama abhu babeꞌa sèmi èèna, baku bhèlu jaꞌa, ee? Ladhe ama sue jaꞌa, peka dènge dhèu aae kalua eele jaꞌa nèti era neꞌe.","De ladhe èu èle dènge beꞌa, na, sanèdꞌe ku jaꞌa. Hudꞌi laa èu paroa ku jaꞌa laꞌa asa dhèu aae Masir, sèna ka na babège eele jaꞌa nèti dꞌara èmu neꞌe."
GEN 40:15,"Sebab, sebenarnya aku telah diculik dari tanah orang Ibrani dan di sini pun aku tidak pernah melakukan sesuatu sehingga mereka harus memasukkanku ke dalam lubang ini.”","Te jaꞌa ne, madhutu madha jꞌara na dhu mola, rèngu se rare jaꞌa dènge laka-seti, nèti rae dhèu Ibrani. Dꞌai era neꞌe, jaꞌa tao boe sasala ngaa èci sa. Te ngaa rèngu pamaso jaꞌa asa dꞌara bèdho neꞌe. Rèngu tao jaꞌa sèmi dhèu bhelu-katubꞌa sa.”","Jaꞌa peka sèmi èèna, lula dhèu Yahudi rèti jaꞌa asa dꞌara roꞌa jꞌajꞌèra. Aa jaꞌa tao boe sala ngaa-ngaa èci sa hèi, ka ra pamaso jaꞌa asa dꞌara roꞌa jꞌajꞌèra ne."
GEN 40:16,"Ketika kepala juru roti melihat bahwa tafsirannya baik, dia berkata kepada Yusuf, “Dalam mimpiku, aku juga melihat ada tiga keranjang roti putih di kepalaku.","Ropa tadèngi nare sasoa nii neꞌe beꞌa mi dedha angalai na, hèia dhèu èci dhu lalau roti na, lolo hari nii nèngu, peka na, “Ari Yusuf. Nii jaꞌa sèmi neꞌe ka: jaꞌa tèdꞌu soe pagodꞌo-godꞌo tèlu.","Ropa pegawi kapai ne neꞌa, na, sasoa na beꞌa, hèia na peka dènge Yusuf, aku nèngu na, Nanene! Ètu dꞌara nii jaꞌa, jaꞌa kèdhi roti pudhi tèlu soe kahèi."
GEN 40:17,"Dalam keranjang yang paling atas terdapat segala jenis makanan yang dipanggang untuk raja, tetapi burung-burung memakannya dari keranjang di kepalaku itu.”","Ètu dꞌara soe re dedha tèka na, pènu dènge koki dhèu aae, dhu rupa ae titu kèna. Te ngaa manu-bhui lela mai ka raꞌe aaꞌi koki dꞌara soe dhu ètu kètu jaꞌa na.”","Ètu dꞌara karogo èèna, jaꞌa kèdhi rupa-rupa ngangaꞌa dhu dhèu aae neo hia mi dhèu aae. Masi ka sèmi èèna, te ngaa manu-bhui raꞌa nèti dꞌara karogo èèna."
GEN 40:18,"Yusuf menjawab, “Inilah tafsirannya: tiga keranjang itu adalah tiga hari.","Ropa Yusuf tadèngi nare, ka na dhaa, peka na, “Sasoa lii nii ama, sèmi neꞌe ka: soe tèlu sèra, sama kahèi dènge tèlu lodꞌo.","Hèia Yusuf dhaa, peka na, Lii sasoa na sèmi neꞌe ka: Tre hela soe èèna ka, sasoa na, karogo tèlu bua se, sasoa na, tèlu lodꞌo."
GEN 40:19,"Dalam tiga hari, Firaun akan mengangkat kepalamu darimu dan akan menggantungnya pada sebatang pohon. Lalu, burung-burung akan memakan dagingmu.”","Dꞌara tèlu lodꞌo ne, mu ladhe, te dhèu aae pua dhèu mai poro rare kètu èu. Ho èèna na, ra kadhoe ngiꞌu aae èu ètu agarii. Hèia manu-bhui tutu raꞌe aaꞌi sisi èu.”","Ètu dꞌara tèlu lodꞌo, dhèu aae Masir èèna ka dhu dedꞌe nare kètu èu, ho na pamadhe èu ètu ajꞌu èci. Hèia manu-bhui mai kaꞌe ngiꞌu èu."
GEN 40:20,"Tiga hari kemudian, pada hari ulang tahun Firaun, dia mengadakan suatu jamuan untuk semua hambanya. Lalu, dia mengangkat kepala dari kepala juru minuman dan kepala juru roti di tengah-tengah hambanya.","Ropa dꞌai tèlu lodꞌo, dhu lèke dènge lodꞌo hari jadi dhèu aae, na tao tatao dhu kapai hia dhèu kapai na aaꞌi-aaꞌi sèra. Na paredha ho dhèu lasi kalua eele dhèu dua sèra nèti dꞌara bèdho.","Èle tèlu lodꞌo, hèia dhèu aae Masir abhu lodꞌo dhu leo, ho na tao pesta kapai. Ka na nèru dhèu sabꞌa na aaꞌi-aaꞌi ra, ka na dedꞌe si, ho ra raꞌa-rinu. Ka na dedꞌe si, jꞌajꞌi kapala jꞌaga dènge kapala jꞌaga roti."
GEN 40:21,Firaun mengembalikan kepala juru minuman pada kedudukannya dan dia memberikan piala ke tangan Firaun.,"Ka na hia hari mone dhu lalau dhua èi na, sabꞌe sasabꞌa nèngu uru na.",Ka dhèu aae Masir dedꞌe hari kapala jꞌaga èi anggor nèti sasabꞌa na. Hèia na jꞌole galaa ne asa kacui-aai dhèu aae Masir.
GEN 40:22,"Akan tetapi, Firaun menggantung kepala juru roti, sebagaimana yang sudah ditafsirkan Yusuf kepada mereka.","Te ngaa dhèu dhu lalau roti dhèu aae èèna, ra poro eele kètu na, ka ra kadhoe ngiꞌu na, sama sèmi ngaa dhu Yusuf peka dènge rèngu dua ra.","Ka dhèu aae Masir pua dhèu tao roti sèra, ho ra tao roti ètu ajꞌu palolo-palèbha èèna. (Èèna nuka sèmi Yusuf peka le dènge rèngu uru èèna.)"
GEN 40:23,"Namun, kepala juru minuman tidak mengingat Yusuf, bahkan dia melupakannya.","Te ngaa mone dhu lalau dhua èi dhèu aae ne, sanèdꞌe heka Yusuf. Na bhèlu eele lii moa Yusuf.","Te ngaa kapala jꞌaga èi anggor ne bhèlu boe Yusuf. Nèti èèna ka, nèngu bhèlu eele ne kahèi."
GEN 41:1,"Dua tahun kemudian, Firaun bermimpi dan dia tampak sedang berdiri di tepi sungai.","Pe dꞌai dua tèu risi sa, hèia dhèu aae Masir nii. Na nii na, nèngu dhu titu ètu sebhe loko Nil.","Èle dua tèu, hèia dhèu aae Masir abhu nii. Nèngu titu ètu sebhe loko Na."
GEN 41:2,"Lihatlah, dari sungai muncul tujuh ekor sapi betina yang kelihatan bagus dan tambun badannya. Mereka merumput di rumput rawa.","Kabèdhi laa, nèngu nèdhi sapi pidhu ngiꞌu dhu kabèbꞌu bia. Kaꞌuri ra kaleꞌe. Ra kalua nèti dꞌara loko, ka raꞌa jꞌuꞌu ètu sebhe loko èèna.","Cagꞌagꞌa laa, sapi kajeo pidhu bua bhori kalua nèti dꞌara loko ne. Kèpe rare sapi ne, ka ngiꞌu na dhu mèu aae. Rèngu dhoka mangèru ètu dꞌara jꞌuꞌu rai."
GEN 41:3,"Kemudian, lihatlah, dari sungai muncul tujuh ekor sapi betina lainnya, yang kelihatan buruk dan kurus badannya, dan berdiri dengan sapi-sapi lainnya di tepi sungai itu.","Nèbhu boe, sapi pidhu ngiꞌu dhu leo hari, kalua nèti dꞌara loko deo na. Ngiꞌu sapi sèra malaka-godꞌa. Ra titu padètu dènge sapi kabèbꞌu sèra.","Cagꞌagꞌa laa, sapi kajeo dhèu pidhu kalua mai nèti dꞌara loko ne. Kètu na, bhelu-katubꞌa, ka ngiꞌu na mèu. Rèngu titu dènge sapi dhu leo sèra ètu sebhe loko ne."
GEN 41:4,"Kemudian, sapi-sapi yang kelihatan buruk dan kurus tubuhnya itu memakan ketujuh ekor sapi yang kelihatan bagus dan tambun. Lalu, Firaun pun terbangun.","Hèia sapi malaka pidhu ngiꞌu sèra, dhèle aaꞌi pidhu sapi dhu kabèbꞌu sèra. Hèia dhèu aae kabèdhi, ka na marèi dènge.","Ropa ladhe rèdhi sèmi èèna, ka sapi seꞌe, kaꞌuu-kamuki, ka raꞌe aaꞌi sapi pidhu bua dhu kabꞌua aae. Ropa dhèu aae Masir ladhe rèdhi sèmi èèna, hèia dhèu aae Masir kèdꞌi dènge ka."
GEN 41:5,"Setelah itu, Firaun tertidur dan bermimpi untuk kedua kalinya. Tampak tujuh bulir gandum yang bernas dan bagus muncul dari satu tangkai.","Nèbhu boe ka, dhèu aae bhèjꞌi luu hari. Ka na nii hari ca tèka. Lii nii na sèmi neꞌe ka: nèngu ladhe nèdhi are pidhu huri dhu isi pènu, bhodho nèti laa are dhu subꞌu.","Ka dhèu aae Masir bhèjꞌi hari. Na nii hari, na, ana aajꞌu se bhèjꞌi. Cagꞌagꞌa laa, ana aajꞌu se bhèjꞌi pidhu bua. Toke dꞌai ana aajꞌu èèna, are-gandum dhu kabꞌua titu kèna."
GEN 41:6,"Lalu, lihatlah, tujuh bulir gandum yang kurus dan menjadi rusak karena angin timur, muncul sesudahnya.","Èle èèna ka, nèdhi hari are pidhu huri dhu isi aadꞌo, aa dhu kamale dhae-dhae sène, lèke lai ngèlu dhu pana.","Èle èèna ka, ngangaꞌa pidhu bua kalua, dhu mèu titu kèna, lula ngèlu balèu madèka."
GEN 41:7,"Bulir-bulir gandum yang kurus itu menelan ketujuh bulir gandum yang bernas dan berisi. Kemudian, Firaun terbangun dan ternyata itu adalah suatu mimpi.","Ka pidhu huri are dhu isi aadꞌo sèra, dhèle aaꞌi pidhu huri are dhu isi pènu deo sa. Hèia dhèu aae kabèdhi ka nèti bhèjꞌi. Heka nèngu neꞌa kèna, nèngu dhu nii hari di.","Ropa dꞌai pèri-pèri bokor are se, ka ra minu ho raꞌa aaꞌi isi ra. Ka dhèu aae Masir kèdꞌi nèti dꞌara nii na."
GEN 41:8,"Pada pagi harinya, rohnya gelisah. Karena itu, dia menyuruh dan memanggil semua ahli sihir Mesir beserta semua orang bijaknya. Kemudian, Firaun menceritakan mimpinya kepada mereka, tetapi tidak ada satu pun yang mampu menafsirkannya bagi Firaun.","Madꞌae aae èèna, dꞌara isi na beꞌa boe. Hèia, na paredha dhèu lasi paroa aaꞌi dhèu ai tadha dènge dhèu dꞌèlu-mèu, ètu rai Masir mai paraga dènge ne. Ka na lolo lii nii na sèra dènge si. Te ngaa dhèu èci sa bisa boe peka sasoa lii nii deo sa mi dhèu aae.","Asa bèli madꞌae aae èèna, dꞌara na susa titu kèna. Ka na paroa dhèu dꞌèlu-mèu aaꞌi-aaꞌi nèti rai Masir, sèna ka lasi padhue-padhai dènge dhèu dꞌèlu-mèu na dhu dꞌèlu-mèu sèra. Ka na lolo lii nii na mi rèngu. Te ngaa abhu boe ca dhèu sa dhu bisa peka sasoa nèti lii nii na."
GEN 41:9,"Kemudian, kepala juru minuman berkata kepada Firaun, katanya, “Pada hari ini, aku teringat akan kesalahanku.","Ka mone dhu lalau dhua èi dhèu aae èèna, heka sanèdꞌe nèdhi Yusuf kèna. Hèia laꞌe peka dènge dhèu aae, aku nèngu na, “Ama! Jaꞌa mangaku sala.","Hèia pegawi èèna peka dènge dhèu aae Masir, aku nèngu na, Deo neꞌe, dꞌara jaꞌa roe heka, lula jaꞌa tao sala."
GEN 41:10,"Firaun pernah murka kepada hamba-hambanya dan memasukkanku ke penjara, di rumah kepala para pengawal, yaitu aku dan kepala juru roti.","Uru èèna, dhu ama ku nasa dènge jaꞌa, dènge angalai ku èci na, ka pamaso jiꞌi asa dꞌara bèdho,","Ca tèka, dhèu aae Masir nasa titu kèna dènge dhèu sabꞌa na sèra. Ka na pamaso jaꞌa asa dꞌara bèdho, ètu èmu kapala jꞌaga. Aa nèngu kahèi pamaso jaꞌa asa dꞌara èmu kapala jꞌaga."
GEN 41:11,"Pada satu malam, kami bermimpi suatu mimpi, yaitu dia dan aku, masing-masing bermimpi menurut arti mimpinya tersendiri.","mèda ca lodꞌo ka, jiꞌi dua mi nii. Èci-èci ka dènge nii na. Aa sasoa nii seꞌe, sama boe kahèi.","Ca tèka, jaꞌa dènge angalai jaꞌa se abhu nii. Lii nii èèna, sasoa na èci-èci ka."
GEN 41:12,"Di sana, ada seorang pemuda, orang Ibrani, hamba dari kepala para pengawal. Kemudian, kami menceritakannya kepadanya dan dia menafsirkan bagi kami mimpi kami itu.","Ètu dꞌara bèdho na, abhu ana mone Ibrani èci. Kapala èmu bèdho nedhe ana mone ne, jꞌajꞌi kapala urusan ho lalau jiꞌi. Jiꞌi lolo lii nii jiꞌi dènge ne, ka na peka sasoa lii nii sèra dènge jiꞌi.","Ètu èèna, abhu ana mone ngèru èci. Ngara na, Ibrani. Nèngu ne, ana pua-paleha nèti kapala jꞌaga. Ka jiꞌi lolo dènge ne nii dhu jiꞌi nii èèna. Hèia na peka sasoa nèti lii nii jiꞌi."
GEN 41:13,"Seperti yang ditafsirkannya bagi kami, yaitu dia mengembalikanku pada kedudukanku, sedangkan juru roti itu digantung.”","Nèti èèna ka, ama dhèu aae dedꞌe hari jaꞌa. Aa angalai jaꞌa na, abhu huku madhe. Seꞌe se jꞌajꞌi sama sèmi ngaa dhu ana mone Ibrani na peka.”","Lii sasoa na sèmi neꞌe ka: Ladhe jaꞌa lèpa, na, jaꞌa lèpa hari asa dꞌara sasabꞌa-laꞌa jaꞌa. Te ngaa nèngu loe boe paku pegawi ne ètu ajꞌu palolo-palèbha."
GEN 41:14,"Kemudian, Firaun menyuruh orang memanggil Yusuf dan dengan cepat mereka membawanya keluar dari lubang itu. Dia bercukur dan mengganti pakaiannya, lalu menghadap Firaun.","Nanene nare lii neꞌe hèia, dhèu aae pua dhèu lasi lai-lai rare Yusuf nèti dꞌara bèdho mai. Ka Yusuf pamèu iisi na, aa na gati mèdha-papake na, ka na laꞌe paraga dènge dhèu aae.","Ropa tadèngi nare, hèia dhèu aae Masir paroa dhèu lasi paroa Yusuf. Ka ra ère rèti ne nèti dꞌara roꞌa. Ka Yusuf madhèdi mau-mau, hèia pake hari mèdha-papake na, ka laꞌe asa madha dhèu aae Masir."
GEN 41:15,"Firaun berkata kepada Yusuf, “Aku bermimpi sebuah mimpi dan tidak ada yang mampu menafsirkannya. Namun, aku telah mendengar tentangmu, bahwa kamu dapat mendengar sebuah mimpi untuk menafsirkannya.”","Ropa na dꞌai madha hèia, dhèu aae peka, “Jaꞌa nii, te ngaa dhèu èci sa reꞌa boe sasoa lii nii sèra. Te ngaa dhèu peka na èu meꞌa.”","Ka dhèu aae Masir peka dènge Yusuf, aku nèngu na, Jaꞌa nii nii. Te ngaa abhu boe ca dhèu sa dhu bisa peka sasoa na. Ca hari ni, jaꞌa tadèngi, na, èu bisa peka sasoa nèti lii nii jaꞌa."
GEN 41:16,"Yusuf menjawab Firaun, katanya, “Bukan aku! Allah yang akan memberikan kepada Firaun suatu jawaban yang mendamaikan.”","Hèia Yusuf dhaa, aku nèngu na, “Ama dhèu aae. Jaꞌa èèna ka oo, keꞌa boe ngaa-ngaa kahèi. Dhoka Ama Lamatua di dhu neꞌa, ho Na peka sasoa lii nii sa, dènge lèke. Na neo peka lii dhu beꞌa mi ama dhèu aae.”","Te ngaa Yusuf bꞌala ne, aku nèngu na, Bisa boe! Te Ama Lamatua mesa Na ka dhu bisa dhaa lii paredha dhèu aae Masir èèna dènge beꞌa."
GEN 41:17,"Lalu, Firaun berkata kepada Yusuf, “Dalam mimpiku, aku tampak sedang berdiri di tepi sungai.","Hèia dhèu aae lolo ka, lii nii sèra dènge ne, aku nèngu na, “Ètu dꞌara nii èèna, jaꞌa titu ètu sebhe loko Nil.","Èle èèna ka, dhèu aae Masir peka dènge Yusuf, aku nèngu na, Nanene! Ètu dꞌara nii jaꞌa, jaꞌa titu ètu sebhe loko."
GEN 41:18,"Lihatlah, dari sungai itu muncul tujuh sapi betina yang tambun tubuhnya dan kelihatan bagus. Mereka merumput di rumput-rumput rawa.","Jaꞌa ladhe laꞌa na sapi pidhu ngiꞌu dhu kabèbꞌu bia, dènge kaꞌuri dhu kaleꞌe. Ra kalua nèti dꞌara loko mai, ka raꞌa jꞌuꞌu ètu sebhe loko èèna.","Ètu dꞌara loko ne, jaꞌa ladhe kèdhi sapi bhèni dhèu pidhu kalua mai nèti dꞌara loko ne. Kètu na, pidhu bua, ka dhu mèu aae. Rèngu dhoka manganga di ètu dedha jꞌuꞌu ètu dꞌara salae."
