verse,source_text,target_text,pred_target_text
GAL 2:7,"Sebaliknya, mereka melihat bahwa kepadaku telah dipercayakan Injil untuk orang-orang yang tidak bersunat, sama seperti Petrus yang dipercayakan Injil untuk orang-orang yang bersunat.","Te dhu lèke, nuka: rèngu reꞌa, na, Ama Lamatua pili nare le jaꞌa, ho kèti Lii Lolo Beꞌa mi dhèu-dhèu Yahudi boe. Nuka sèmi dhu Na paredha mi Petrus kahèi, sèna ka nèti Lii Lolo Beꞌa asa dhèu Yahudi.","Te dhu lèke ka, rèngu reꞌa, na, Ama Lamatua pangèdꞌu le jaꞌa Lii Lolo Beꞌa mi dhèu Yahudi boe. Èèna nuka sèmi dhu Na pangèdꞌu mi Petrus, sèna ka laꞌe peka-padhai Lii Lolo Beꞌa mi dhèu Yahudi."
GAL 2:8,"Sebab, Ia yang telah bekerja melalui Petrus untuk menjadi rasul bagi orang-orang bersunat, Ia juga yang bekerja melalui aku untuk menjadi rasul bagi orang-orang bukan Yahudi.","Te Ama Lamatua pangèdꞌu koasa mi Petrus ho jꞌajꞌi dhèu pajuu-paleha mi dhèu Yahudi. Sèmi èèna kahèi, Na hia jaꞌa koasa sèna ka jꞌajꞌi dhèu pajuu-paleha mi dhèu-dhèu dhu Yahudi boe.","Te Ama Lamatua hia koasa mi Petrus ho jꞌajꞌi dhèu pajuu-paleha mi dhèu Yahudi. Sèmi èèna kahèi, Na hia jaꞌa koasa sèna ka jꞌajꞌi dhèu pajuu-paleha mi dhèu-dhèu dhu Yahudi boe."
GAL 2:9,"Setelah Yakobus, Petrus, dan Yohanes, yang dipandang sebagai saka guru bagi jemaat menyadari anugerah yang diberikan kepadaku, mereka memberikan tangan kanan persekutuan kepada Barnabas dan kepadaku supaya kami pergi kepada orang-orang bukan Yahudi, sedangkan mereka pergi kepada orang-orang bersunat.","Lodꞌo èèna, madhutu ngangee dhèu sèra, Yakobis, Petrus, dènge Yohanis, dhu jꞌajꞌi le ama-ama gareja. Ropa rèngu tèlu ra reꞌa, na, Ama Lamatua padꞌelo le dꞌara hua iia Na mi jaꞌa, hèia ra kèdꞌi pajꞌola ai dènge jaꞌa, aa dènge Barnabas, sèna ka jꞌajꞌi mi tadha, peka na, jiꞌi aaꞌi-aaꞌi mi dꞌara èci le. Rèngu roꞌo kahèi, jiꞌi ngèti Lii Lolo Beꞌa asa dhèu Yahudi boe, aa rèngu rèti asa dhèu Yahudi.","Lodꞌo èèna, Yakobis, Petrus dènge Yohanis reꞌa, na, Ama Lamatua hagꞌe nare le jaꞌa jꞌajꞌi dhèu mese nèti jumaꞌat. Rèngu reꞌa le dꞌara hua iia Na mi dedha jaꞌa. Hèia ra pangèdꞌu jaꞌa dènge Barnabas, kacui-aai dhu hua iia èèna. Ra manèngi sèna ka jiꞌi aaꞌi-aaꞌi mi, ho laꞌa ajꞌa-nori dhèu Yahudi boe. Te ngaa rèngu se hudꞌi laꞌa ajꞌa-nori ku dhèu Yahudi boe."
GAL 2:10,"Mereka hanya meminta kami untuk ingat kepada orang-orang miskin, satu hal yang aku sendiri sangat bersemangat untuk melakukannya.","Dhoka ca jꞌara di, dhu ra pasanèdꞌe jiꞌi, nuka jiꞌi baku bhèlu soru-bara dhèu dhu unu aadꞌo sèra. Mema jꞌara neꞌe ka dhu jaꞌa neo tao.","Dhoka ca jꞌara di, dhu ra pasanèdꞌe jiꞌi, nuka jiꞌi baku bhèlu soru-bara dhèu dhu unu aadꞌo sèra. Jꞌara neꞌe ka dhu jaꞌa neo tao."
GAL 2:11,"Akan tetapi, ketika Kefas datang ke kota Antiokhia, aku terang-terangan menentangnya karena jelas sekali ia bersalah.","Ka ca tèka, Petrus mai asa kota Antiokia. Hèia jaꞌa kai ne patoo madha dènge madha, lula nèngu tao sala.","Ropa Petrus mai asa kota Antiokia, ka jaꞌa kai ne patoo madha dènge madha, lula nèngu tao sala."
GAL 2:12,"Karena sebelum orang-orang tertentu dari kalangan Yakobus datang, Kefas sudah biasa makan bersama orang-orang bukan Yahudi. Namun, ketika mereka datang, ia mulai undur dan memisahkan diri karena takut kepada kelompok orang yang bersunat.","Lodꞌo na heka mai, nèngu karèjꞌe madhèdi naꞌa dènge dhèu-dhèu unu Kristus dhu dhèu Yahudi boe. Te ngaa ropa angalai Yakobis dhèu Yahudi sèra mai, hèia Petrus mulai pakajꞌèu nèti aꞌari dhèu Yahudi boe, ka na naꞌa paꞌèci heka dènge rèngu. Te lula na madhaꞌu dènge aꞌajꞌa nèti dhèu Yahudi dhu peka na, dhèu unu Kristus hudꞌi kèpe paꞌèra-èra atora agama Yahudi aaꞌi-aaꞌi, aa hudꞌi pakajꞌèu ku dènge dhèu-dhèu dhu Yahudi boe.","Lodꞌo na dhae mai mèka, nèngu biasa naꞌa-ninu dènge dhèu-dhèu dhu dhèu Yahudi boe. Te ngaa ropa dhèu Yahudi boe sèra mai, ka na pakajꞌèu nèti aꞌari Yakobis sèra, aa naꞌa-ninu paꞌèci heka dènge rèngu. Te na madhaꞌu dènge aꞌajꞌa nèti dhèu-dhèu dhu parcaya, peka na, dhèu unu Kristus hudꞌi kèpe paꞌèra-èra atora agama Yahudi aaꞌi-aaꞌi, aa hudꞌi pakajꞌèu ku dènge dhèu-dhèu dhu Yahudi boe."
GAL 2:13,"Orang-orang Yahudi yang lain ikut-ikutan bertindak munafik bersamanya, bahkan Barnabas pun terseret oleh kemunafikan mereka.","Ropa rèdhi tatao Petrus ne, ka dhèu Yahudi dhu leo sèra tao madhutu kahèi. Toke Barnabas kahèi madhutu tatao ra dhu peka leo, tao leo.","Ropa rèdhi tatao Petrus ne, ka dhèu Yahudi dhu leo sèra tao madhutu kahèi. Toke Barnabas kahèi madhutu tatao rèngu dhu peka leo, tao leo."
GAL 2:14,"Ketika aku melihat bahwa mereka bertindak tidak sejalan dengan kebenaran Injil, maka aku berkata kepada Kefas di depan semua orang, “Kalau kamu orang Yahudi hidup seperti orang bukan Yahudi, bagaimana mungkin kamu memaksa orang bukan Yahudi untuk hidup seperti orang Yahudi?”","Te ngaa ropa jaꞌa patigi kèdhi, rèngu madhutu beꞌa heka dadꞌèi Lii Lolo Beꞌa, hèia jaꞌa kai dènge ka Petrus ètu katanga madha rèngu aaꞌi-aaꞌi ra, peka na, “Eee, Petrus! Èu ne, mema dhèu Yahudi. Te ngaa Ama Lamatua bhoke le jꞌara, ho dhèu dhu parcaya Yesus Kristus paꞌèki heka madhutu atora agama Yahudi sèra. Aa èu dhu sèmi more le jꞌara neꞌe, nga tasamia ka, èu laka-seti dhèu Yahudi boe, sèna ka tao iisi ra sama sèmi dhèu Yahudi?”","Te ngaa ropa jaꞌa kèdhi, rèngu madhutu boe jꞌara dhu lèke nèti Lii Lolo Beꞌa, hèia jaꞌa kai Petrus ètu katanga madha rèngu aaꞌi-aaꞌi ra, peka na, Èu ne, dhèu Yahudi. Nga tao ka èu neo laka-seti dhèu Yahudi boe, sèna ka ra tao iisi ra sama sèmi dhèu Yahudi boe? Tasamia ka èu bisa laka-seti dhèu Yahudi boe, sèna ka ra tao iisi ra sama sèmi dhèu Yahudi?"
GAL 2:15,Kita adalah orang-orang yang dilahirkan sebagai bangsa Yahudi dan bukan orang-orang berdosa dari bangsa bukan Yahudi.,"Jaꞌa kai Petrus sèmi èèna, lula jiꞌi dua mi dhèu Yahudi. Suku jiꞌi dua mi se dhèu Yahudi, sama boe dènge suku leo sèra, lula suku jiꞌi dhu nèbhu le tadhe Ama Lamatua.","Èdhi dhèu Yahudi, sama sèmi rèngu kahèi. Jiꞌi se dhèu Yahudi boe, lula jiꞌi dhèu nèti suku leo sèra, dhu adꞌu-ue sasala."
GAL 2:16,"Namun, kita tahu bahwa tidak seorang pun dibenarkan karena melakukan Hukum Taurat, melainkan melalui iman dalam Yesus Kristus. Bahkan, kita juga telah percaya kepada Yesus Kristus supaya kita dibenarkan oleh iman dalam Kristus, bukan karena melakukan Hukum Taurat. Sebab, tidak seorang pun dibenarkan karena melakukan Hukum Taurat!","Te ngaa limuri ne, jiꞌi ngeꞌa kahèi, na, Lamatua sèmi nare boe ca dhèu sa jꞌajꞌi mi dhèu mola, lula nèngu tao madhutu atora agama dènge beꞌa. Te ngaa Lamatua sèmi nare dhèu, ladhe nèngu parcaya Yesus Kristus, lula boe nèti nèngu madhutu atora agama. Sèmi èèna ku, heka Lamatua peka na, dhèu ne dènge heka sasala-sasigo.","Masi ka sèmi èèna, te ngaa èdhi teꞌa, na, Lamatua sèmi nare boe ca dhèu sa jꞌajꞌi mi dhèu mola, lula nèngu tao madhutu atora agama. Te ngaa Lamatua sèmi nare dhèu, ladhe nèngu parcaya Yesus Kristus, sèna ka èdhi bisa pabeꞌa dènge Lamatua, lula boe nèti nèngu tao madhutu atora agama."
GAL 2:17,"Akan tetapi, sementara kita berusaha untuk dibenarkan dalam Kristus, kita mendapati diri kita juga pendosa, apakah berarti Kristus adalah pelayan dosa? Tentu saja tidak!","Nèti èèna ka, jiꞌi ajꞌa, na, Lamatua sèmi nare dhèu jꞌajꞌi mi dhèu mola, lula na parcaya Yesus Kristus. Te ngaa abhu dhèu Yahudi dhu pasala jiꞌi. Ra peka na, jiꞌi parcaya Yesus Kristus, te ngaa kèpe heka atora agama Yahudi. Miu neo pèci sasala sèmi èèna mi jiꞌi kahèi, do?","De jiꞌi neo karèi sèmi neꞌe ka: Ama Lamatua cap èdhi dhèu dꞌara mola dhu pabeꞌa dènge Ne, lula èdhi parcaya Yesus Kristus. Te ngaa èdhi teꞌa le, na, Lamatua mesa Na ka dhu bhoke jꞌara hia èdhi, ho bisa mamuri paꞌèki dènge Nèngu. Nèti èèna ka, èdhi teꞌa, na, èdhi dhèu dhu adꞌu-ue sasala sama sèmi èdhi kahèi. De tasamia? Ele boe miu pangee, na, Kristus sabꞌa hia èdhi ho adꞌu-ue sasala, sama sèmi èdhi dhèu bhelu-katubꞌa, do? Bisa boe, si?"
GAL 2:18,"Jika aku membangun kembali apa yang sudah aku robohkan, aku membuktikan bahwa aku adalah seorang pelanggar hukum.","Te ladhe jaꞌa kèpe kore hari atora agama dhu jaꞌa patabuli eele le, èèna heka peka na jaꞌa sala kèna!","Te ladhe jaꞌa kèpe hari atora agama dhu jaꞌa paguri eele le, èèna padꞌelo, na, jaꞌa sisu le atora sèra."
GAL 2:19-20,"Sebab, melalui Hukum Taurat, aku telah mati bagi Hukum Taurat supaya aku dapat hidup untuk Allah. Aku sudah disalibkan dengan Kristus. Bukan lagi aku yang hidup, melainkan Kristus yang hidup dalam aku. Hidup yang sekarang ini kuhidupi dalam daging adalah hidup oleh iman dalam Anak Allah, yang mengasihi aku dan telah memberikan diri-Nya untuk aku.","Mema uru èèna, jaꞌa tenge jꞌara ho madhutu dènge beꞌa atora agama Yahudi, sèna ka jaꞌa pabeꞌa dènge Lamatua. Te ngaa bisa boe kahèi. Nèti èèna ka, jaꞌa tèke eele le atora agama sèra, ho mamuri paꞌèki dènge Kristus. Dènge jꞌara sèmi neꞌe, heka Ama Lamatua sèmi nare jaꞌa jꞌajꞌi mi dhèu mola. Peka sèmi neꞌe ka: jaꞌa madhe lèke paku ètu ajꞌu palolo-palèbha sama-sama dènge Kristus. De limuri ne, jaꞌa boe ka dhu mamuri, te ngaa Kristus ka dhu mamuri ètu dꞌara ngiꞌu jaꞌa. Jaꞌa abhu mamuri dhu hiu ne, lula parcaya Ana nèti Lamatua. Te Nèngu sue jaꞌa titu kèna, toke Na madhe gati jaꞌa.","Madhutu iia-iia na, jaꞌa hudꞌi tao madhutu ku atora agama Yahudi, sèna ka jaꞌa bisa mamuri paꞌèki dènge Ama Lamatua. Hèia Lamatua paku pamadhe jaꞌa ètu ajꞌu palolo-palèbha palere-lere dènge Kristus. De limuri ne, jaꞌa boe ka dhu mamuri, te ngaa Kristus ka dhu mamuri ètu dꞌara ngiꞌu jaꞌa. Aa jaꞌa abhu mamuri dhu hiu ne, lula parcaya Ana nèti Lamatua. Te Nèngu sue jaꞌa titu kèna, toke Na madhe gati jaꞌa."
GAL 2:21,"Aku tidak membatalkan anugerah Allah karena jika kebenaran datang melalui Hukum Taurat, sia-sialah kematian Kristus!","Hèia Ama Lamatua sèmi nare jaꞌa, lula dꞌara hua iia Na, lula boe nèti jaꞌa madhutu atora agama sèra. Te ladhe dhèu bisa pabeꞌa dènge Lamatua lula madhutu atora agama, èèna sasoa na, mamadhe Kristus iia-iia dꞌara di. Sèra sa ka dhu jaꞌa peka dènge Petrus si ètu Antiokia.","Ama Lamatua padꞌelo le dꞌara hua iia Na, lula boe nèti jaꞌa madhutu atora agama. Te ladhe dhèu bisa pabeꞌa dènge Lamatua lula madhutu atora agama, sasoa na, mamadhe Kristus parcuma di!"
GAL 3:1,"Hai kamu, orang-orang Galatia yang bodoh! Siapa yang telah memesona kamu? Bukankah di depan matamu Yesus Kristus dilihat disalibkan di depan umum?","Heh! Dhèu Galati sèra! Uru èèna, jaꞌa unu ku lole dènge miu patoo madha dènge madha, lula-nèti mamadhe Yesus Kristus ètu ajꞌu palolo-palèbha. Te ngaa limuri ne dhèu monya miu mamadha iia-iia! Miu se, goa titu kèna!","Heh! Dhèu Galati sèra! Miu goa titu kèna! Dhèu cee ka dhu kapodꞌe-kabèli miu, ho pangee, na, Yesus Kristus madhe ètu ajꞌu palolo-palèbha ètu katanga madha dhèu ae-ae? Miu se, goa titu kèna!"
GAL 3:2,"Satu hal yang ingin aku tanyakan kepadamu, apakah kamu menerima Roh karena menuruti Hukum Taurat, ataukah karena mendengar dengan iman?","Jaꞌa neo dhoka karèi ca jꞌara di. Miu sèmi mere le Roh Lamatua èèna, lula miu madhutu atora agama, do? Aadꞌo, si! Roh Na mai asa miu, lula miu lèka Lii Lolo Beꞌa dhu miu nanene èèna.","Jaꞌa neo dhoka karèi ca jꞌara di. Miu sèmi mere le Roh Lamatua dhu Mola-Mèci, lula miu madhutu atora agama, do? Aadꞌo, si! Lodꞌo miu parcaya Lii Lolo Beꞌa dhu miu nanene èèna, miu sèmi mere Roh Lamatua kahèi."
GAL 3:3,"Begitu bodohnyakah kamu? Kamu telah memulai dengan Roh, apakah kamu sekarang ingin mengakhirinya dengan daging?","De, nga tao ka miu goa sèmi èèna, ee? Uru èèna, miu mamuri le madhutu dadꞌèi Roh Mola-Mèci. Te ngaa limuri ne, miu kabèli hari, mamuri madhutu dadꞌèi dhèu rai-haha.","De, nga tao ka miu goa sèmi èèna? Uru èèna, miu mamuri le madhutu dadꞌèi Roh Lamatua. Te ngaa limuri ne, miu neo pakako taruu sasabꞌa-laꞌa miu madhutu dadꞌèi dhèu rai-haha di."
GAL 3:4,Sia-siakah kamu menderita penderitaan yang begitu banyak itu — jika memang itu kesia-siaan?,"Lodꞌo hiu-hiu dhu miu parcaya Kristus èèna, miu abhu jꞌajꞌèra ae titu kèna. Mage dhoka jꞌara sèra ele iia dꞌara di! (Te ngaa madhutu mola-mola na, parcaya mi Kristus ele boe iia dꞌara.)","Lodꞌo miu abhu jꞌajꞌèra ae-ae ètu rai-haha ne, miu pasae mere boe ngaa-ngaa. Mage dhoka jꞌara seꞌe ele iia dꞌara di!"
GAL 3:5,"Jadi, apakah Ia mengaruniakan Roh kepadamu dan mengerjakan mukjizat di antara kamu karena kamu menjalankan Hukum Taurat, atau karena kamu mendengar dengan iman?","Lodꞌo Ama Lamatua hia Roh Na, aa padꞌelo rupa-rupa tadha malaa ètu madha miu, miu ngee, na, Lamatua tao sèmi èèna, lula miu madhutu atora agama, do? Aadꞌo, si! Na tao sèmi èèna, lula miu lèka Lii Lolo Beꞌa dhu miu nanene èèna.","Lodꞌo Ama Lamatua hia Roh Na mi dedha miu, aa padꞌelo rupa-rupa tadha malaa ètu madha miu, miu ngee, na, Lamatua tao sèmi èèna, lula miu madhutu atora agama, do? Aadꞌo, si! Na tao sèmi èèna, lula miu lèka Lii Lolo Beꞌa dhu miu nanene èèna."
GAL 3:6,Sama seperti Abraham yang percaya kepada Allah sehingga hal itu diperhitungkan kepadanya sebagai kebenaran.,"Sanèdꞌe mèdhi era sina ma, bèi-baki dhèu Yahudi, nuka Abraham. Te Sasuri Mola-Mèci Lamatua suri, peka na, “Lula na parcaya Ama Lamatua, ka Lamatua sèmi nare ne jꞌajꞌi mi dhèu mola.”","Sanèdꞌe paie-iie jꞌara seꞌe! Lodꞌo Abraham parcaya Ama Lamatua, ka Lamatua sèmi nare ne jꞌajꞌi mi dhèu dꞌara mola."
GAL 3:7,"Karena itu, ketahuilah bahwa orang-orang yang berimanlah yang disebut anak-anak Abraham.","De miu hudꞌi meꞌa pabeꞌa-beꞌa ku jꞌara neꞌe! Dhèu dhu parcaya sama sèmi Abraham, rèngu jꞌajꞌi mi dhèu unu Ama Lamatua dhu tareꞌa-reꞌa.","De miu hudꞌi meꞌa ku jꞌara neꞌe! Dhèu dhu parcaya Ama Lamatua, rèngu jꞌajꞌi mi dhèu unu Ama Lamatua dhu tareꞌa-reꞌa. Nuka sèmi Abraham."
GAL 3:8,"Kitab Suci, yang telah mengetahui sebelumnya bahwa Allah akan membenarkan orang-orang bukan Yahudi karena iman, telah lebih dahulu memberitakan Injil kepada Abraham dengan berkata, “Semua bangsa akan diberkati melalui kamu.”","Lamatua dhu peka tèke le ètu dꞌara Sasuri Mola-Mèci Na, peka na, Nèngu sèmi nare kahèi dhèu nèti suku leo jꞌajꞌi mi dhèu mola, ladhe ra parcaya Ne. Te uru èèna, Na peka mema le mi Abraham Lii Lolo Beꞌa, na, “Bèli-camèdꞌa suku aaꞌi-aaꞌi ètu rai-haha ne, abhu mèngi-nale lula èu ne.”","Te Sasuri Mola-Mèci Lamatua dhu peka tèke le, na, bèli-camèdꞌa Ama Lamatua sèmi nare kahèi dhèu nèti suku leo jꞌajꞌi mi dhèu mola, ladhe ra parcaya Ne. Uru èèna, Na peka mema le Lii Lolo Beꞌa dènge Abraham, na, Bèli-camèdꞌa dhèu nèti suku aaꞌi-aaꞌi ètu rai-haha ne, abhu mèngi-nale lula èu ne."
GAL 3:9,"Jadi, mereka yang beriman akan diberkati bersama-sama Abraham, orang yang percaya itu.","Lula lii moa Ama Lamatua èèna, ka Na papuru kahèi berkat mi dhèu aaꞌi-aaꞌi dhu parcaya Ne, nuka sèmi dhu Na hia mi Abraham.","Dènge jꞌara neꞌe, Ama Lamatua hia mèngi-nale mi dhèu aaꞌi-aaꞌi dhu parcaya Ne, nuka sèmi Na hia mi Abraham."
GAL 3:10,"Semua orang yang bergantung pada pekerjaan Hukum Taurat berada di bawah kutuk, sebab ada tertulis: “Terkutuklah setiap orang yang tidak tunduk pada segala sesuatu yang tertulis dalam kitab Hukum Taurat dan melakukannya.”","Dhèu dhu madhutu atora agama, sèna ka Lamatua sèmi nare ne jꞌajꞌi mi dhèu mola, nèngu hudꞌi pasae nare ku babia nèti atora sèra aaꞌi-aaꞌi, nuka sèmi nèngu lèke le dhoo. Te dhu suri ètu Sasuri Mola-Mèci, peka na, “Dhèu dhu madhutu boe taruu atora agama dꞌai lutu, nèngu lèke le dhoo èèna!”","Dhèu dhu madhutu atora agama, tatu Ama Lamatua sèmi nare ne jꞌajꞌi mi dhèu mola, lula Lamatua dhoo ne. Te dhu suri tèke ètu Sasuri Mola-Mèci, peka na, Dhèu dhu madhutu boe aaꞌi-aaꞌi dhu suri ètu dꞌara atora sèra, pe Lamatua sèmi nare ne jꞌajꞌi mi dhèu mola."
GAL 3:11,"Jadi, jelaslah sekarang bahwa tidak ada seorang pun yang dibenarkan di hadapan Allah oleh Hukum Taurat, sebab “Orang benar akan hidup oleh iman”.","Te ngaa teꞌa, na, Ama Lamatua sèmi nare boe ca dhèu sa, lula na madhutu atora agama. Te dhu suri tèke, peka na, “Dhèu hudꞌi parcaya ku Jaꞌa, heka sèmi kore ne jꞌajꞌi mi dhèu mola, ho na abhu mamuri dhu lèke.”","Te ngaa teꞌa, na, Ama Lamatua sèmi nare boe ca dhèu sa, lula na madhutu atora agama. Te dhu suri tèke, peka na, Dhèu hudꞌi parcaya ku Jaꞌa, heka Ama Lamatua sèmi nare ne jꞌajꞌi mi dhèu mola, ho na abhu mamuri dhu lèke."
GAL 3:12,"Akan tetapi, Hukum Taurat tidak didasarkan pada iman. Sebaliknya, “orang yang melakukan Hukum Taurat akan hidup karenanya”.","De ladhe dhèu neo mamuri madhutu dadꞌèi atora agama, nèngu hudꞌi tao madhutu ku aaꞌi-aaꞌi toke lutu! Te Lamatua dhu peka mema le ètu Sasuri Mola-Mèci, na, “Dhèu dhu neo mamuri madhutu atora, èèna na nèngu bhute dhoka dènge atora sèra di.”","De ladhe dhèu neo mamuri madhutu atora agama, nèngu hudꞌi tao madhutu ku aaꞌi-aaꞌi madhutu ku. Te dhu suri tèke ètu dꞌara Sasuri Mola-Mèci Lamatua, peka na, Dhèu dhu tao madhutu aaꞌi atora sèra, bèli-camèdꞌa nèngu abhu mamuri dhu lèke nèti Lamatua."
GAL 3:13,"Kristus menebus kita dari kutuk Hukum Taurat dengan menjadi kutuk bagi kita, sebab ada tertulis, “Terkutuklah orang yang digantung pada kayu salib!”","Te ngaa Kristus bꞌae pamaꞌète le, ho patabuli èdhi nèti atora agama dhu èki èdhi. Uru èèna, èdhi mamuri oe madhe, dènge pasae babia atora agama, nuka sèmi dhèu dhu lèke dhoo. Te ngaa limuri ne Lamatua Yesus dedꞌe eele le babia èèna nèti èdhi. Te dhu suri tèke ètu Sasuri Mola-Mèci, na, “Ladhe dhèu madhe lèke kadhoe ètu agarii, sasoa na, nèngu madhe aapa.”","Te ngaa Kristus bꞌae pamaꞌète le, ho patabuli èdhi nèti atora agama dhu èki èdhi. Nèti èèna ka, Ama Lamatua dedꞌe Ne jꞌajꞌi mi dhèu dhu lèke dhoo. Te dhu suri tèke ètu dꞌara Sasuri Mola-Mèci, peka na, Ladhe dhèu madhe lèke kadhoe ètu ajꞌu palolo-palèbha, sasoa na, nèngu lèke dhoo."
GAL 3:14,"Dengan ada dalam Yesus Kristus, berkat Abraham dapat sampai kepada orang-orang bukan Yahudi sehingga dengan iman kita dapat menerima Roh yang telah dijanjikan itu.","Ropa Yesus Kristus madhe, sèna ka pala-bagi mamuri mi èdhi, berkat èèna ka dhu Ama Lamatua pangèdꞌu mi Abraham, aa hia kahèi mi suku leo. Dènge jꞌara neꞌe, dhèu aaꞌi-aaꞌi dhu parcaya Kristus, bisa abhu Roh Ama Lamatua dhu Na jaji le.","Yesus Kristus pala-bagi hia èdhi mèngi-nale dhu Ama Lamatua moa tèke le mi baki Abraham, aa hia kahèi mi suku leo sèra. Dènge jꞌara neꞌe, ladhe èdhi parcaya Ama Lamatua, èdhi bisa abhu Roh Lamatua dhu Na jaji le."
GAL 3:15,"Saudara-saudara, aku akan memberi contoh dari kehidupan sehari-hari: Kalau perjanjian telah disahkan, walaupun hanya kontrak antarmanusia, tidak ada orang yang dapat membatalkan atau menambahkan apa pun dalam perjanjian itu.","Aꞌari aaꞌi-aaꞌi! Doe neꞌe jaꞌa neo kore pakasame nèti mamuri èdhi bèli-mai bèli-mai. Ladhe abhu dhèu dhu suri sasuri lii padhadha nèti pusaka, ka dhu ènyi le ngara na ètu sasuri ne, sasoa na, sasuri ne lèke tareꞌa. Dhèu leo bisa boe ère eele ngaa dhu suri ètu dꞌara sasuri èèna, aa bisa boe suri tabha hari ngaa-ngaa asa dꞌara sasuri èèna.","Aꞌari aaꞌi-aaꞌi! Jaꞌa neo pake conto nèti mamuri èdhi bèli-bèli. Ladhe abhu dhèu dhu suri sasuri lii padhadha nèti dhèu èci asa sasuri leo, sasoa na, sasuri èèna lèke tareꞌa-reꞌa. Ladhe dhèu èci paꞌèki lii padhadha dènge dhèu èci, sasoa na, sasuri èèna lèke tareꞌa. Dhèu leo bisa boe ère eele ngaa-ngaa nèti lii padhadha èèna, aa bisa boe suri hari ngaa-ngaa asa dꞌara sasuri èèna."
GAL 3:16,"Sekarang, tentang perjanjian yang disampaikan Allah kepada Abraham dan kepada keturunannya. Allah tidak berkata, “… kepada keturunan-keturunannya,” yang menunjuk kepada banyak keturunan. “… dan kepada keturunanmu,” berarti menunjuk kepada satu orang, yaitu Kristus.","Sama sèmi èèna kahèi, lodꞌo Ama Lamatua patari lii padhadha dènge Abraham, aa dènge ana-èpu na. Ama Lamatua peka boe, na, “Jaꞌa patari lii padhadha ne dènge ana-èpu èu sèra”, lula Na padhadha boe dènge dhèu ae-ae. Te ngaa Na padhadha dhoka dènge ana-èpu Abraham ca dhèu di, nuka Kristus.","Uru èèna, Ama Lamatua paꞌèki lii pajaji dènge Abraham, aa dènge ana-èpu na kahèi. Te ngaa lodꞌo Ama Lamatua peka, na, Jaꞌa neo paꞌèki lii pajaji dènge ana-èpu èu, Na pangee boe lula-nèti ana-èpu dhèu ae-ae. Te ngaa Na pangee, na, Jaꞌa neo paꞌèki lii pajaji dènge ana-èpu èu aaꞌi-aaꞌi, Na pangee lula-nèti dhoka ca dhèu di, nuka Kristus."
GAL 3:17,"Maksudku, Hukum Taurat yang muncul 430 tahun sesudahnya tidak dapat membatalkan perjanjian yang telah disahkan oleh Allah. Jadi, perjanjian itu tidak bisa ditiadakan.","Aꞌabhu jaꞌa sèmi neꞌe ka: Ama Lamatua pajꞌari uru lii padhadha dènge Abraham. Hèia èpa ngasu tèlu nguru tèu ku, heka Na papuru atora agama hia dhèu Yahudi kèna, re baki ra Musa. Te ngaa masi ka sèmi èèna, Lamatua ère heka lii padhadha dhu Na tao uru èèna.","Aꞌabhu jaꞌa sèmi neꞌe ka: Ama Lamatua paꞌèki tèke le lii pajaji dènge dhèu uru sèra. Te ngaa èpa ngasu tèlu nguru tèu ku, heka Na papuru atora agama hia dhèu rai-haha kèna. Nèti èèna ka, Lamatua bisa boe paꞌele iie lii pajaji Na."
GAL 3:18,"Apabila warisan didasarkan pada Hukum Taurat, maka warisan itu tidak lagi didasarkan pada perjanjian. Akan tetapi, Allah menganugerahkannya kepada Abraham melalui sebuah perjanjian.","Te Lamatua hia boe mèngi-nale mi Abraham, lula na tao madhutu atora ne. Te ngaa Lamatua hia berkat lula Na moa tèke le, karèi nèti uru ka, ho hia hadia mi Abraham. Èèna nuka sèmi ana ca dhèu abhu pusaka nèti ama na. Ana ne abhu pusaka na, lula ama na dhu padhadha uru le, lula boe nèti ana ne tao madhutu atora.","Te ladhe dhèu sèmi rare pusaka nèti ama na, lula na tao madhutu atora, sasoa na, nèngu bisa boe abhu pusaka nèti ama na, lula na tao madhutu lii pajaji Ama Lamatua. Te ngaa Lamatua hia pusaka ne mi Abraham, lula Na moa tèke le ho hia ne."
